jid,formation_energy_peratom,target,num_atoms
JVASP-3066,-0.814,-0.814,6
JVASP-30671,-1.96864,-1.96864,30
JVASP-30687,-1.29805,-1.29805,24
JVASP-30691,-1.68762,-1.68762,12
JVASP-30702,-1.58092,-1.58092,46
JVASP-30721,-1.83493,-1.83493,28
JVASP-30734,-1.73844,-1.73844,28
JVASP-30772,-2.65004,-2.65004,60
JVASP-30780,-3.0996,-3.0996,44
JVASP-30865,-0.73104,-0.73104,16
JVASP-3099,-2.89474,-2.89474,9
JVASP-31154,-0.26788,-0.26788,16
JVASP-31191,-2.28849,-2.28849,14
JVASP-31206,-2.33853,-2.33853,14
JVASP-31312,-1.80841,-1.80841,33
JVASP-31597,-0.28371,-0.28371,36
JVASP-31719,-0.61592,-0.61592,12
JVASP-31720,-0.43833,-0.43833,18
JVASP-31796,-0.5444,-0.5444,6
JVASP-31802,-2.13058,-2.13058,7
JVASP-31808,-0.14438,-0.14438,23
JVASP-31871,-0.84083,-0.84083,17
JVASP-31884,-0.44642,-0.44642,20
JVASP-31907,-0.36923,-0.36923,30
JVASP-31920,-0.27502,-0.27502,18
JVASP-32,-3.31332,-3.31332,10
JVASP-32165,-1.27304,-1.27304,20
JVASP-32216,-1.16569,-1.16569,26
JVASP-32223,-0.94012,-0.94012,21
JVASP-32341,-0.16598,-0.16598,16
JVASP-32398,-0.69274,-0.69274,12
JVASP-32400,-0.75579,-0.75579,10
JVASP-32414,-1.37174,-1.37174,16
JVASP-32420,-2.30429,-2.30429,20
JVASP-32441,-0.3679,-0.3679,10
JVASP-3273,-0.43675,-0.43675,8
JVASP-32749,-0.29554,-0.29554,8
JVASP-329,-0.84038,-0.84038,4
JVASP-32943,-1.49535,-1.49535,10
JVASP-32999,-0.07083,-0.07083,12
JVASP-33031,-0.13184,-0.13184,16
JVASP-33032,-0.03803,-0.03803,16
JVASP-33037,0.64172,0.64172,16
JVASP-33058,-0.42206,-0.42206,12
JVASP-3309,-0.44436,-0.44436,8
JVASP-33313,-2.04101,-2.04101,18
JVASP-33344,0.11562,0.11562,34
JVASP-33364,-0.79784,-0.79784,28
JVASP-33602,-1.35259,-1.35259,16
JVASP-33662,-1.18231,-1.18231,30
JVASP-338,-0.60646,-0.60646,4
JVASP-33813,-1.32152,-1.32152,8
JVASP-33815,0.09241,0.09241,8
JVASP-33824,-1.30079,-1.30079,8
JVASP-33840,-0.38202,-0.38202,16
JVASP-33846,-2.23799,-2.23799,8
JVASP-33950,-0.47964,-0.47964,12
JVASP-34000,-0.58208,-0.58208,18
JVASP-34014,-0.56541,-0.56541,18
JVASP-34033,-0.46045,-0.46045,18
JVASP-34127,-0.48761,-0.48761,24
JVASP-34155,-1.55561,-1.55561,11
JVASP-34173,-2.27962,-2.27962,10
JVASP-34176,-2.11602,-2.11602,10
JVASP-3420,-0.4583,-0.4583,8
JVASP-34205,-1.91086,-1.91086,11
JVASP-34208,-3.63455,-3.63455,5
JVASP-34210,-1.40691,-1.40691,9
JVASP-34213,-2.12705,-2.12705,10
JVASP-34219,-2.90122,-2.90122,9
JVASP-34222,-1.90332,-1.90332,9
JVASP-34240,-1.87617,-1.87617,9
JVASP-34241,-0.77911,-0.77911,5
JVASP-34255,-1.35274,-1.35274,9
JVASP-34259,-2.26738,-2.26738,9
JVASP-34263,-1.8762,-1.8762,9
JVASP-34278,-1.45043,-1.45043,9
JVASP-34289,-3.10242,-3.10242,9
JVASP-34296,-1.4306,-1.4306,7
JVASP-34325,-2.24198,-2.24198,4
JVASP-34335,-1.54705,-1.54705,22
JVASP-34368,-1.98043,-1.98043,22
JVASP-34377,-2.58738,-2.58738,14
JVASP-34378,-2.24349,-2.24349,16
JVASP-34381,-3.35849,-3.35849,15
JVASP-344,-2.28072,-2.28072,8
JVASP-34401,-1.56554,-1.56554,24
JVASP-34407,-3.33869,-3.33869,28
JVASP-34408,-2.72865,-2.72865,27
JVASP-34441,-1.2265,-1.2265,14
JVASP-34456,-2.47771,-2.47771,20
JVASP-34470,-0.41014,-0.41014,4
JVASP-34479,-1.59165,-1.59165,15
JVASP-34513,-3.49965,-3.49965,22
JVASP-34542,-1.30053,-1.30053,12
JVASP-34563,-3.57245,-3.57245,18
JVASP-34584,-2.49762,-2.49762,12
JVASP-34586,-0.88604,-0.88604,16
JVASP-34619,-2.52474,-2.52474,6
JVASP-3462,-0.63651,-0.63651,8
JVASP-34621,-2.82176,-2.82176,12
JVASP-3465,-0.40388,-0.40388,6
JVASP-34672,-2.28957,-2.28957,20
JVASP-34675,-2.51189,-2.51189,22
JVASP-34683,-2.17546,-2.17546,12
JVASP-34716,-2.6363,-2.6363,12
JVASP-34735,-2.99982,-2.99982,12
JVASP-34737,-0.13972,-0.13972,18
JVASP-34747,-0.519,-0.519,15
JVASP-34767,-1.88384,-1.88384,19
JVASP-34791,-1.23402,-1.23402,23
JVASP-3486,-0.35085,-0.35085,7
JVASP-34885,-2.68774,-2.68774,11
JVASP-34887,0.33211,0.33211,12
JVASP-34934,-0.74943,-0.74943,12
JVASP-34962,-0.37393,-0.37393,12
JVASP-34966,-0.22341,-0.22341,13
JVASP-3498,-0.56126,-0.56126,7
JVASP-35000,0.04967,0.04967,6
JVASP-35010,-1.05323,-1.05323,6
JVASP-35011,-1.70364,-1.70364,6
JVASP-35018,-0.85499,-0.85499,6
JVASP-35027,-0.44889,-0.44889,6
JVASP-35041,0.84684,0.84684,6
JVASP-35053,0.08716,0.08716,6
JVASP-35071,-0.56867,-0.56867,6
JVASP-35079,-0.52407,-0.52407,6
JVASP-35092,-1.07998,-1.07998,6
JVASP-35098,-1.21045,-1.21045,6
JVASP-35100,-1.65763,-1.65763,6
JVASP-35123,-0.76407,-0.76407,16
JVASP-35127,-3.1673,-3.1673,14
JVASP-35151,-2.15563,-2.15563,16
JVASP-35155,-2.3662,-2.3662,26
JVASP-35183,-0.71808,-0.71808,12
JVASP-35202,-0.28674,-0.28674,14
JVASP-35212,-1.61473,-1.61473,4
JVASP-35236,0.33887,0.33887,2
JVASP-35242,-0.00126,-0.00126,2
JVASP-35260,-1.09185,-1.09185,22
JVASP-35261,-0.91238,-0.91238,28
JVASP-35274,-0.63316,-0.63316,6
JVASP-35276,-0.83885,-0.83885,6
JVASP-35280,-0.17158,-0.17158,6
JVASP-35284,-0.04226,-0.04226,6
JVASP-35286,-0.64743,-0.64743,6
JVASP-35289,-0.81611,-0.81611,6
JVASP-353,-1.58926,-1.58926,4
JVASP-35308,-0.30084,-0.30084,6
JVASP-35344,-1.16056,-1.16056,6
JVASP-35347,-0.61618,-0.61618,6
JVASP-35362,-0.78291,-0.78291,6
JVASP-35374,-2.75662,-2.75662,7
JVASP-35389,-0.64713,-0.64713,7
JVASP-35411,-0.60586,-0.60586,7
JVASP-35424,-0.50373,-0.50373,7
JVASP-35453,-3.0483,-3.0483,7
JVASP-35477,-0.21553,-0.21553,7
JVASP-35484,-1.53421,-1.53421,7
JVASP-35498,-0.13432,-0.13432,7
JVASP-35499,1.19685,1.19685,7
JVASP-35502,-0.43975,-0.43975,7
JVASP-35522,-1.41308,-1.41308,7
JVASP-35532,-0.64648,-0.64648,7
JVASP-35606,-0.23188,-0.23188,8
JVASP-35610,-0.48244,-0.48244,8
JVASP-35613,-0.69101,-0.69101,8
JVASP-35621,-0.57022,-0.57022,8
JVASP-35623,-0.58707,-0.58707,8
JVASP-35632,-1.72673,-1.72673,8
JVASP-35663,-1.05728,-1.05728,5
JVASP-35667,-0.03207,-0.03207,5
JVASP-35710,-0.06885,-0.06885,4
JVASP-35717,-0.36772,-0.36772,4
JVASP-35733,-0.07374,-0.07374,4
JVASP-35745,-2.79022,-2.79022,4
JVASP-35747,-1.49108,-1.49108,4
JVASP-35770,-0.38678,-0.38678,3
JVASP-35776,-0.02786,-0.02786,3
JVASP-35793,-1.64706,-1.64706,2
JVASP-3582,-1.03212,-1.03212,9
JVASP-35826,0.21044,0.21044,6
JVASP-35828,-0.98137,-0.98137,6
JVASP-35846,-0.45249,-0.45249,6
JVASP-35848,-0.56247,-0.56247,6
JVASP-35857,-0.57584,-0.57584,6
JVASP-35914,-0.39758,-0.39758,6
JVASP-35926,-0.81915,-0.81915,6
JVASP-35938,-0.16335,-0.16335,6
JVASP-3594,-3.02678,-3.02678,6
JVASP-35941,0.09951,0.09951,6
JVASP-35958,-2.21602,-2.21602,5
JVASP-35962,-0.42202,-0.42202,4
JVASP-35970,-1.43483,-1.43483,4
JVASP-35995,-0.28103,-0.28103,4
JVASP-3600,-1.54348,-1.54348,6
JVASP-36032,-0.73888,-0.73888,2
JVASP-36033,-0.36296,-0.36296,2
JVASP-36039,1.97212,1.97212,2
JVASP-36042,0.09552,0.09552,7
JVASP-36054,0.29035,0.29035,4
JVASP-36075,0.61618,0.61618,4
JVASP-36078,-0.00496,-0.00496,8
JVASP-36112,-2.01861,-2.01861,4
JVASP-36119,-0.20174,-0.20174,4
JVASP-36121,-0.22828,-0.22828,4
JVASP-36134,-0.36945,-0.36945,4
JVASP-36137,-0.0571,-0.0571,4
JVASP-36138,0.17532,0.17532,2
JVASP-36142,0.04294,0.04294,2
JVASP-36147,0.03159,0.03159,4
JVASP-36150,-0.34346,-0.34346,4
JVASP-36159,0.2128,0.2128,4
JVASP-36160,0.23027,0.23027,4
JVASP-36172,0.12602,0.12602,4
JVASP-36176,0.16239,0.16239,4
JVASP-36178,-0.53016,-0.53016,4
JVASP-36180,0.6033,0.6033,4
JVASP-36185,0.04886,0.04886,4
JVASP-36206,0.03163,0.03163,3
JVASP-36238,-0.89206,-0.89206,2
JVASP-36266,2.19497,2.19497,2
JVASP-36275,-0.16186,-0.16186,3
JVASP-36280,0.85701,0.85701,2
JVASP-36297,-0.5238,-0.5238,3
JVASP-36313,-2.65054,-2.65054,2
JVASP-36314,-0.43985,-0.43985,2
JVASP-36321,0.49753,0.49753,2
JVASP-36326,-0.13847,-0.13847,2
JVASP-36336,1.01572,1.01572,2
JVASP-36370,0.48628,0.48628,2
JVASP-36373,-0.00017,-0.00017,3
JVASP-36377,0.70119,0.70119,2
JVASP-36384,0.95321,0.95321,2
JVASP-36386,0.40058,0.40058,2
JVASP-36390,0.23722,0.23722,2
JVASP-36395,-0.69842,-0.69842,3
JVASP-36408,0.7856,0.7856,2
JVASP-36415,0.28139,0.28139,3
JVASP-36426,0.26436,0.26436,2
JVASP-36450,0.64398,0.64398,5
JVASP-36454,-0.35345,-0.35345,5
JVASP-36475,-0.78745,-0.78745,5
JVASP-36478,-0.86458,-0.86458,5
JVASP-36479,-0.87049,-0.87049,5
JVASP-36489,-1.01417,-1.01417,5
JVASP-36492,-1.00442,-1.00442,5
JVASP-36501,0.66287,0.66287,5
JVASP-36504,-0.19234,-0.19234,5
JVASP-36508,-1.9949,-1.9949,22
JVASP-36510,-0.67078,-0.67078,5
JVASP-36515,-0.49751,-0.49751,5
JVASP-36522,4.43689,4.43689,4
JVASP-36527,-0.19463,-0.19463,2
JVASP-36528,-0.17691,-0.17691,3
JVASP-36532,-0.95458,-0.95458,10
JVASP-36535,0.53845,0.53845,3
JVASP-36551,0.10679,0.10679,6
JVASP-36580,-0.99448,-0.99448,16
JVASP-36595,-0.71209,-0.71209,5
JVASP-36608,-2.96868,-2.96868,5
JVASP-36610,-1.98213,-1.98213,5
JVASP-36629,-2.0624,-2.0624,5
JVASP-36635,-1.50393,-1.50393,5
JVASP-36651,0.00451,0.00451,4
JVASP-36664,-0.81702,-0.81702,4
JVASP-36668,-0.8507,-0.8507,5
JVASP-36669,-0.27581,-0.27581,5
JVASP-36770,-0.50741,-0.50741,4
JVASP-36772,-0.24323,-0.24323,8
JVASP-36804,-0.74404,-0.74404,8
JVASP-36847,-0.74106,-0.74106,8
JVASP-36849,-1.4086,-1.4086,8
JVASP-36871,1.19815,1.19815,2
JVASP-36875,-0.77439,-0.77439,5
JVASP-36884,-1.99271,-1.99271,5
JVASP-36936,-1.41199,-1.41199,10
JVASP-36945,-1.08445,-1.08445,10
JVASP-36958,-0.8733,-0.8733,10
JVASP-36960,-1.69164,-1.69164,20
JVASP-36973,-1.11985,-1.11985,10
JVASP-36978,-1.40815,-1.40815,10
JVASP-36980,-1.57439,-1.57439,5
JVASP-36982,-2.10456,-2.10456,5
JVASP-37005,0.37271,0.37271,2
JVASP-37009,0.25523,0.25523,2
JVASP-37020,-0.34018,-0.34018,4
JVASP-37023,-0.42216,-0.42216,4
JVASP-37033,-0.45271,-0.45271,4
JVASP-37053,-0.26023,-0.26023,4
JVASP-37059,-0.07281,-0.07281,4
JVASP-37061,-0.38677,-0.38677,4
JVASP-37064,-0.10614,-0.10614,4
JVASP-37073,-2.06139,-2.06139,4
JVASP-37075,-1.09743,-1.09743,4
JVASP-37082,-0.94549,-0.94549,4
JVASP-37099,-0.38947,-0.38947,4
JVASP-37113,-0.81879,-0.81879,4
JVASP-37115,-0.18629,-0.18629,4
JVASP-37122,0.72385,0.72385,4
JVASP-37133,-0.0238,-0.0238,4
JVASP-37153,0.2687,0.2687,4
JVASP-37156,-1.82012,-1.82012,4
JVASP-37161,-1.75639,-1.75639,4
JVASP-37176,-0.33309,-0.33309,4
JVASP-37179,-0.27104,-0.27104,4
JVASP-37192,-0.18491,-0.18491,4
JVASP-37206,0.33405,0.33405,4
JVASP-37217,-0.54372,-0.54372,4
JVASP-37234,-0.37756,-0.37756,4
JVASP-37240,0.39802,0.39802,8
JVASP-37242,-0.05471,-0.05471,4
JVASP-37267,-0.39904,-0.39904,4
JVASP-37296,-0.06328,-0.06328,4
JVASP-37317,0.15129,0.15129,4
JVASP-37323,-0.9092,-0.9092,4
JVASP-37324,-0.40843,-0.40843,4
JVASP-37338,-1.50693,-1.50693,5
JVASP-3735,-1.46904,-1.46904,6
JVASP-37386,0.01127,0.01127,6
JVASP-37390,-0.4689,-0.4689,4
JVASP-37407,-0.27155,-0.27155,5
JVASP-37415,-0.15723,-0.15723,4
JVASP-37421,0.52834,0.52834,4
JVASP-37437,-0.36637,-0.36637,4
JVASP-37446,0.00761,0.00761,6
JVASP-37455,-0.4693,-0.4693,8
JVASP-37456,-0.26996,-0.26996,4
JVASP-37469,-0.02089,-0.02089,4
JVASP-37470,0.28818,0.28818,4
JVASP-37476,-0.31235,-0.31235,4
JVASP-37495,-0.23031,-0.23031,8
JVASP-37496,-0.51628,-0.51628,4
JVASP-37499,-0.26128,-0.26128,4
JVASP-37502,-1.25302,-1.25302,4
JVASP-37514,0.38116,0.38116,4
JVASP-37516,-0.97204,-0.97204,4
JVASP-37518,-0.07751,-0.07751,4
JVASP-37522,-0.81047,-0.81047,4
JVASP-37526,0.09052,0.09052,4
JVASP-37530,-0.70511,-0.70511,4
JVASP-37537,-2.74512,-2.74512,20
JVASP-37542,0.08915,0.08915,4
JVASP-37557,-0.04862,-0.04862,4
JVASP-37575,-0.27033,-0.27033,4
JVASP-37578,-0.14297,-0.14297,6
JVASP-37614,-0.04159,-0.04159,4
JVASP-37661,0.07591,0.07591,4
JVASP-37666,-2.16642,-2.16642,5
JVASP-37681,-0.32626,-0.32626,4
JVASP-37686,-0.08731,-0.08731,4
JVASP-37700,-0.00801,-0.00801,4
JVASP-37714,0.24346,0.24346,4
JVASP-37731,0.00611,0.00611,8
JVASP-37732,-0.34338,-0.34338,20
JVASP-37737,-0.00976,-0.00976,4
JVASP-37740,-0.31955,-0.31955,4
JVASP-37747,-0.09803,-0.09803,4
JVASP-37766,-0.23147,-0.23147,4
JVASP-37772,0.77229,0.77229,8
JVASP-37780,0.08935,0.08935,4
JVASP-37784,0.59043,0.59043,4
JVASP-37785,-0.44049,-0.44049,4
JVASP-37800,0.57756,0.57756,4
JVASP-37805,-0.78984,-0.78984,29
JVASP-37813,-0.20574,-0.20574,4
JVASP-37834,-0.42939,-0.42939,4
JVASP-37858,-0.5312,-0.5312,4
JVASP-37866,0.09679,0.09679,4
JVASP-37880,-0.30675,-0.30675,8
JVASP-37881,0.33239,0.33239,4
JVASP-37900,0.36249,0.36249,4
JVASP-37920,0.01627,0.01627,8
JVASP-37924,-0.62609,-0.62609,8
JVASP-37926,-0.46789,-0.46789,4
JVASP-37933,-0.05664,-0.05664,4
JVASP-37942,-1.60656,-1.60656,9
JVASP-37944,-0.2172,-0.2172,13
JVASP-37948,0.11825,0.11825,4
JVASP-37965,0.0646,0.0646,4
JVASP-37982,0.03742,0.03742,8
JVASP-37987,0.10099,0.10099,8
JVASP-37995,0.46105,0.46105,2
JVASP-38000,-1.99233,-1.99233,5
JVASP-38021,-0.21784,-0.21784,4
JVASP-38024,-0.42699,-0.42699,16
JVASP-38027,-1.12563,-1.12563,6
JVASP-38038,-1.09469,-1.09469,10
JVASP-38043,-1.26506,-1.26506,10
JVASP-38070,-2.44819,-2.44819,10
JVASP-38094,-0.73172,-0.73172,5
JVASP-38150,-0.01614,-0.01614,8
JVASP-38166,-0.22316,-0.22316,4
JVASP-38174,0.57568,0.57568,8
JVASP-38213,-0.72227,-0.72227,5
JVASP-38214,1.20554,1.20554,4
JVASP-38215,1.20559,1.20559,4
JVASP-38227,0.01545,0.01545,4
JVASP-38246,0.06053,0.06053,4
JVASP-38261,0.42283,0.42283,4
JVASP-38272,-1.90604,-1.90604,12
JVASP-38282,-0.26732,-0.26732,4
JVASP-38284,-0.26675,-0.26675,4
JVASP-38292,-1.30134,-1.30134,5
JVASP-38300,-0.11322,-0.11322,4
JVASP-38322,-2.14281,-2.14281,5
JVASP-38325,-0.67483,-0.67483,5
JVASP-38338,0.19046,0.19046,4
JVASP-3834,-1.05199,-1.05199,9
JVASP-38341,-0.25865,-0.25865,5
JVASP-38356,0.19434,0.19434,4
JVASP-38431,-0.06352,-0.06352,8
JVASP-38437,-0.10322,-0.10322,4
JVASP-38440,-0.35766,-0.35766,4
JVASP-38443,-0.77232,-0.77232,4
JVASP-38487,-0.28584,-0.28584,4
JVASP-3849,-0.02297,-0.02297,8
JVASP-38493,-0.01784,-0.01784,6
JVASP-38530,0.688,0.688,4
JVASP-38537,-0.3383,-0.3383,10
JVASP-38542,-0.97679,-0.97679,4
JVASP-38576,0.18238,0.18238,4
JVASP-38577,-0.18137,-0.18137,4
JVASP-38595,-0.17337,-0.17337,8
JVASP-38596,0.11375,0.11375,8
JVASP-38601,-0.12142,-0.12142,4
JVASP-38604,0.0458,0.0458,4
JVASP-38613,-0.50133,-0.50133,16
JVASP-38627,0.17395,0.17395,4
JVASP-38633,0.04397,0.04397,8
JVASP-38738,-0.05207,-0.05207,3
JVASP-38741,0.22356,0.22356,4
JVASP-38742,-0.20232,-0.20232,8
JVASP-38755,-0.24528,-0.24528,4
JVASP-38764,-0.235,-0.235,4
JVASP-38777,-0.78205,-0.78205,4
JVASP-38789,-0.15393,-0.15393,4
JVASP-3879,-1.06573,-1.06573,9
JVASP-38810,-0.25783,-0.25783,4
JVASP-38822,-0.39007,-0.39007,12
JVASP-38830,-0.2662,-0.2662,4
JVASP-38835,-0.3521,-0.3521,4
JVASP-38841,-0.49467,-0.49467,4
JVASP-38854,-0.41225,-0.41225,4
JVASP-38858,-0.67033,-0.67033,4
JVASP-38875,-0.32817,-0.32817,4
JVASP-38877,-0.83588,-0.83588,26
JVASP-3888,-1.88789,-1.88789,9
JVASP-38880,-0.56911,-0.56911,4
JVASP-38881,-0.2439,-0.2439,4
JVASP-38883,-0.16235,-0.16235,4
JVASP-38893,-0.3,-0.3,4
JVASP-38900,0.02265,0.02265,8
JVASP-38906,-0.50604,-0.50604,10
JVASP-38935,-0.57034,-0.57034,4
JVASP-38939,-0.17877,-0.17877,4
JVASP-38948,0.12717,0.12717,8
JVASP-38968,-1.9558,-1.9558,5
JVASP-38969,-0.49128,-0.49128,12
JVASP-39031,0.0203,0.0203,2
JVASP-39039,-0.69461,-0.69461,4
JVASP-39040,-0.8791,-0.8791,4
JVASP-39041,-0.36794,-0.36794,4
JVASP-39071,-0.31567,-0.31567,4
JVASP-39072,-0.84628,-0.84628,4
JVASP-39074,-0.64976,-0.64976,4
JVASP-39091,-0.18301,-0.18301,4
JVASP-39097,-0.72256,-0.72256,5
JVASP-39104,-0.21994,-0.21994,4
JVASP-39107,-0.9453,-0.9453,4
JVASP-39128,-0.37635,-0.37635,4
JVASP-39160,-0.27543,-0.27543,4
JVASP-39161,-0.08392,-0.08392,4
JVASP-39162,-0.20492,-0.20492,4
JVASP-39169,-0.67182,-0.67182,4
JVASP-39188,0.66937,0.66937,4
JVASP-39189,-0.34393,-0.34393,12
JVASP-39210,-0.1696,-0.1696,4
JVASP-39214,-0.03725,-0.03725,4
JVASP-39221,0.03561,0.03561,4
JVASP-39222,-0.19902,-0.19902,4
JVASP-39261,0.1782,0.1782,4
JVASP-39281,-2.1084,-2.1084,9
JVASP-39307,-0.10558,-0.10558,4
JVASP-39316,-0.37193,-0.37193,4
JVASP-39345,-0.07605,-0.07605,4
JVASP-39346,0.973,0.973,2
JVASP-39349,-0.54336,-0.54336,4
JVASP-39358,-0.11364,-0.11364,8
JVASP-39372,0.52466,0.52466,4
JVASP-39394,-0.33934,-0.33934,4
JVASP-39412,-0.47187,-0.47187,4
JVASP-39433,-0.38466,-0.38466,4
JVASP-39438,0.11857,0.11857,4
JVASP-39452,0.36851,0.36851,4
JVASP-39461,-0.34207,-0.34207,4
JVASP-39464,-0.67998,-0.67998,8
JVASP-39480,1.34863,1.34863,4
JVASP-39514,-0.19397,-0.19397,3
JVASP-39540,-0.87468,-0.87468,5
JVASP-39584,-0.08802,-0.08802,2
JVASP-39634,-0.00165,-0.00165,13
JVASP-39639,0.42621,0.42621,4
JVASP-39649,-0.6581,-0.6581,4
JVASP-39666,-0.4974,-0.4974,4
JVASP-39735,-0.05165,-0.05165,4
JVASP-39744,-0.40292,-0.40292,4
JVASP-39746,-0.34046,-0.34046,4
JVASP-39795,-0.2714,-0.2714,4
JVASP-39802,-0.26665,-0.26665,4
JVASP-39816,-0.47093,-0.47093,4
JVASP-39817,-0.20148,-0.20148,4
JVASP-39818,-0.9871,-0.9871,4
JVASP-39822,-0.38207,-0.38207,4
JVASP-39828,-0.57151,-0.57151,4
JVASP-39834,-0.04685,-0.04685,8
JVASP-39836,-0.43087,-0.43087,4
JVASP-39849,-0.68331,-0.68331,4
JVASP-39878,-0.33712,-0.33712,4
JVASP-3993,-1.68234,-1.68234,5
JVASP-39930,-0.3721,-0.3721,4
JVASP-39959,-1.2558,-1.2558,4
JVASP-3996,-0.4982,-0.4982,7
JVASP-39985,-0.71318,-0.71318,4
JVASP-39991,-0.4131,-0.4131,4
JVASP-39994,-0.30196,-0.30196,4
JVASP-40006,-0.45953,-0.45953,4
JVASP-40007,-0.93696,-0.93696,4
JVASP-4002,-1.57861,-1.57861,7
JVASP-40029,-0.21638,-0.21638,4
JVASP-40030,-0.4587,-0.4587,4
JVASP-40033,-0.755,-0.755,4
JVASP-40034,-0.81364,-0.81364,4
JVASP-40037,-0.53242,-0.53242,4
JVASP-40038,-0.70611,-0.70611,4
JVASP-40046,-0.55384,-0.55384,4
JVASP-40047,-0.25411,-0.25411,4
JVASP-40051,-0.66431,-0.66431,4
JVASP-40074,-0.31749,-0.31749,2
JVASP-40084,-0.41386,-0.41386,4
JVASP-40085,-0.37164,-0.37164,4
JVASP-40096,-0.63139,-0.63139,4
JVASP-40101,-0.68548,-0.68548,4
JVASP-40106,-0.63251,-0.63251,4
JVASP-40107,-0.75396,-0.75396,4
JVASP-40113,-0.72467,-0.72467,4
JVASP-40122,-3.12512,-3.12512,24
JVASP-40123,-0.36969,-0.36969,4
JVASP-40137,-0.87039,-0.87039,20
JVASP-40183,-2.49863,-2.49863,26
JVASP-40199,-1.47945,-1.47945,18
JVASP-4020,-2.11604,-2.11604,6
JVASP-40217,-0.82071,-0.82071,15
JVASP-40225,-0.31901,-0.31901,4
JVASP-40228,-0.35455,-0.35455,4
JVASP-40230,-0.46668,-0.46668,4
JVASP-40240,-0.26625,-0.26625,4
JVASP-40241,-0.56444,-0.56444,4
JVASP-40249,-0.16096,-0.16096,4
JVASP-40259,-0.55419,-0.55419,4
JVASP-40278,-0.68375,-0.68375,4
JVASP-40305,-0.31081,-0.31081,4
JVASP-40312,-0.27528,-0.27528,4
JVASP-40313,-0.35485,-0.35485,4
JVASP-40322,-0.70164,-0.70164,4
JVASP-4035,-1.39821,-1.39821,8
JVASP-40362,-0.15713,-0.15713,4
JVASP-40379,-0.70354,-0.70354,4
JVASP-40385,-1.36699,-1.36699,20
JVASP-40389,-1.32997,-1.32997,2
JVASP-40391,-0.47046,-0.47046,4
JVASP-40398,-2.99571,-2.99571,9
JVASP-40402,-0.26284,-0.26284,4
JVASP-40422,-1.55153,-1.55153,14
JVASP-40428,-1.37701,-1.37701,14
JVASP-40429,-0.58025,-0.58025,8
JVASP-40432,-0.71318,-0.71318,12
JVASP-40434,-0.37516,-0.37516,4
JVASP-40446,-0.11046,-0.11046,8
JVASP-40456,-0.68173,-0.68173,21
JVASP-40468,-1.66912,-1.66912,28
JVASP-40473,-1.71697,-1.71697,24
JVASP-40492,-0.48952,-0.48952,4
JVASP-40493,-2.01609,-2.01609,10
JVASP-40498,-0.59875,-0.59875,4
JVASP-40503,-0.96201,-0.96201,4
JVASP-40504,-0.79417,-0.79417,4
JVASP-40581,-0.47608,-0.47608,8
JVASP-40598,-0.31186,-0.31186,8
JVASP-40599,-0.27833,-0.27833,4
JVASP-40609,-0.42642,-0.42642,4
JVASP-40616,-0.66033,-0.66033,4
JVASP-4062,-2.16317,-2.16317,7
JVASP-40675,-2.20153,-2.20153,28
JVASP-40684,-2.1119,-2.1119,28
JVASP-40732,-2.11377,-2.11377,28
JVASP-40734,-2.04536,-2.04536,8
JVASP-40777,-0.01864,-0.01864,3
JVASP-40784,-0.11228,-0.11228,3
JVASP-40787,0.28217,0.28217,3
JVASP-40791,-0.41835,-0.41835,3
JVASP-40795,-0.1064,-0.1064,3
JVASP-40798,-0.53111,-0.53111,3
JVASP-40830,-0.43912,-0.43912,3
JVASP-40847,-0.477,-0.477,4
JVASP-40854,-0.67935,-0.67935,4
JVASP-40861,-0.66972,-0.66972,4
JVASP-40864,-0.67363,-0.67363,4
JVASP-40874,-0.80816,-0.80816,4
JVASP-4089,-1.50669,-1.50669,8
JVASP-40895,-0.55807,-0.55807,4
JVASP-40908,-0.42206,-0.42206,4
JVASP-40944,-0.3405,-0.3405,4
JVASP-40948,-1.41504,-1.41504,4
JVASP-40956,-0.75701,-0.75701,4
JVASP-40959,-1.00252,-1.00252,4
JVASP-40961,-0.67399,-0.67399,4
JVASP-40966,-0.5262,-0.5262,4
JVASP-40993,-1.41808,-1.41808,9
JVASP-41005,-2.2529,-2.2529,5
JVASP-41006,-0.60366,-0.60366,4
JVASP-41014,-0.36379,-0.36379,4
JVASP-41030,-0.41395,-0.41395,10
JVASP-41050,-2.0687,-2.0687,24
JVASP-41075,-0.52065,-0.52065,4
JVASP-41096,-0.29685,-0.29685,4
JVASP-41112,-0.79392,-0.79392,16
JVASP-41117,-0.76785,-0.76785,4
JVASP-41125,-0.45441,-0.45441,4
JVASP-41134,-0.49486,-0.49486,4
JVASP-41144,-0.26893,-0.26893,4
JVASP-41151,-0.58468,-0.58468,4
JVASP-41159,-0.34153,-0.34153,4
JVASP-41165,-3.3545,-3.3545,12
JVASP-41186,-0.60692,-0.60692,4
JVASP-41201,0.00728,0.00728,4
JVASP-41204,-0.62808,-0.62808,4
JVASP-41207,-0.69335,-0.69335,4
JVASP-4125,-3.37832,-3.37832,6
JVASP-41266,-0.76494,-0.76494,4
JVASP-41270,-0.5103,-0.5103,4
JVASP-41274,-0.28878,-0.28878,4
JVASP-41278,-0.72524,-0.72524,4
JVASP-4128,-3.19838,-3.19838,6
JVASP-41289,-0.69062,-0.69062,4
