jid,optb88vdw_bandgap,target,num_atoms
JVASP-65641,0.0,0.0,4
JVASP-91770,0.0,0.0,8
JVASP-66618,0.0,0.0,3
JVASP-90496,0.0,0.0,9
JVASP-66468,0.0,0.0,6
JVASP-63209,0.0,0.0,9
JVASP-66386,0.0,0.0,6
JVASP-90405,0.0,0.0,9
JVASP-63089,1.272,1.272,6
JVASP-89930,0.0,0.0,9
JVASP-61048,0.0,0.0,24
JVASP-69219,0.0,0.0,4
JVASP-43797,0.0,0.0,6
JVASP-66071,0.0,0.0,3
JVASP-62649,0.0,0.0,10
JVASP-52389,0.218,0.218,18
JVASP-69094,0.0,0.0,4
JVASP-49842,1.443,1.443,4
JVASP-66150,0.0,0.0,4
JVASP-86300,0.0,0.0,14
JVASP-90276,0.0,0.0,9
JVASP-66264,0.0,0.0,3
JVASP-66174,0.0,0.0,6
JVASP-61365,0.0,0.0,18
JVASP-66430,1.016,1.016,3
JVASP-63443,0.0,0.0,16
JVASP-88755,3.1,3.1,34
JVASP-86529,3.863,3.863,12
JVASP-69170,0.0,0.0,4
JVASP-91583,0.0,0.0,8
JVASP-65643,0.0,0.0,4
JVASP-69053,0.0,0.0,6
JVASP-65605,0.0,0.0,4
JVASP-69374,0.0,0.0,4
JVASP-65538,0.0,0.0,4
JVASP-68975,0.0,0.0,4
JVASP-69332,0.0,0.0,4
JVASP-90789,0.0,0.0,8
JVASP-90066,0.0,0.0,9
JVASP-90737,0.0,0.0,8
JVASP-85744,0.0,0.0,10
JVASP-66305,0.0,0.0,6
JVASP-66111,0.0,0.0,6
JVASP-66651,0.0,0.0,3
JVASP-66469,0.0,0.0,6
JVASP-15077,0.0,0.0,6
JVASP-62523,0.0,0.0,13
JVASP-66503,0.0,0.0,3
JVASP-66344,0.0,0.0,6
JVASP-69131,0.0,0.0,4
JVASP-3885,1.631,1.631,9
JVASP-66072,0.0,0.0,3
JVASP-86877,0.0,0.0,12
JVASP-87003,4.849,4.849,8
JVASP-86407,0.0,0.0,6
JVASP-88942,3.939,3.939,7
JVASP-90200,0.0,0.0,9
JVASP-69016,0.0,0.0,4
JVASP-98684,1.34,1.34,24
JVASP-63583,0.031,0.031,22
JVASP-66541,0.0,0.0,3
JVASP-62163,0.996,0.996,24
JVASP-63743,3.655,3.655,4
JVASP-62361,8.441,8.441,40
JVASP-48948,1.882,1.882,11
JVASP-90835,0.0,0.0,8
JVASP-90024,0.0,0.0,9
JVASP-87074,5.947,5.947,7
JVASP-63289,0.0,0.0,20
JVASP-65804,0.0,0.0,4
JVASP-66175,0.0,0.0,6
JVASP-66265,0.0,0.0,6
JVASP-3189,0.181,0.181,8
JVASP-65419,0.0,0.0,4
JVASP-66584,0.0,0.0,3
JVASP-66151,0.0,0.0,6
JVASP-86807,0.0,0.0,17
JVASP-91920,0.0,0.0,8
JVASP-66652,0.0,0.0,3
JVASP-65571,0.0,0.0,4
JVASP-61815,6.074,6.074,56
JVASP-65755,0.0,0.0,4
JVASP-66307,0.0,0.0,3
JVASP-66470,0.0,0.0,3
JVASP-65685,0.0,0.0,4
JVASP-66619,0.0,0.0,3
JVASP-69257,0.0,0.0,4
JVASP-66074,0.0,0.0,3
JVASP-66112,0.0,0.0,6
JVASP-69292,0.0,0.0,6
JVASP-66225,0.0,0.0,6
JVASP-63444,0.0,0.0,6
JVASP-65644,0.0,0.0,4
JVASP-53562,4.482,4.482,28
JVASP-91970,0.0,0.0,8
JVASP-69171,0.0,0.0,4
JVASP-66345,0.0,0.0,6
JVASP-15186,0.0,0.0,5
JVASP-42334,0.0,0.0,12
JVASP-66683,0.0,0.0,6
JVASP-66504,0.0,0.0,6
JVASP-66387,0.0,0.0,3
JVASP-4837,1.476,1.476,10
JVASP-69220,0.0,0.0,4
JVASP-66543,0.0,0.0,6
JVASP-14024,0.0,0.0,8
JVASP-69335,0.0,0.0,4
JVASP-50336,0.974,0.974,14
JVASP-91871,0.0,0.0,8
JVASP-66176,0.0,0.0,3
JVASP-61377,0.0,0.0,6
JVASP-68936,0.0,0.0,4
JVASP-28370,0.0,0.0,3
JVASP-60799,0.0,0.0,12
JVASP-66653,0.0,0.0,6
JVASP-66585,0.0,0.0,6
JVASP-69017,0.0,0.0,4
JVASP-69375,0.0,0.0,4
JVASP-66308,0.0,0.0,6
JVASP-66076,0.0,0.0,6
JVASP-66620,0.0,0.0,6
JVASP-66266,0.0,0.0,6
JVASP-43554,0.0,0.0,18
JVASP-66113,0.0,0.0,6
JVASP-86636,0.0,0.0,5
JVASP-86176,0.0,0.0,6
JVASP-85955,3.361,3.361,18
JVASP-86073,0.0,0.0,18
JVASP-52573,1.129,1.129,12
JVASP-62528,0.0,0.0,9
JVASP-85610,0.0,0.0,6
JVASP-65757,0.0,0.0,4
JVASP-14657,0.0,0.0,6
JVASP-65718,0.0,0.0,4
JVASP-65500,0.0,0.0,4
JVASP-65573,0.0,0.0,4
JVASP-66431,0.0,0.0,3
JVASP-4930,0.0,0.0,5
JVASP-63107,0.0,0.0,6
JVASP-22529,5.652,5.652,6
JVASP-42568,0.0,0.0,8
JVASP-48881,0.553,0.553,16
JVASP-91679,1.088,1.088,8
JVASP-66346,0.0,0.0,6
JVASP-63745,0.0,0.0,10
JVASP-92173,0.0,0.0,8
JVASP-86757,0.0,0.0,16
JVASP-47996,2.731,2.731,7
JVASP-69054,0.0,0.0,4
JVASP-69096,0.0,0.0,4
JVASP-66544,0.0,0.0,6
JVASP-42253,0.0,0.0,28
JVASP-63291,8.456,8.456,11
JVASP-63587,0.0,0.0,9
JVASP-85896,0.0,0.0,8
JVASP-88661,2.862,2.862,12
JVASP-88238,2.313,2.313,40
JVASP-66621,0.0,0.0,6
JVASP-66684,0.0,0.0,6
JVASP-48688,0.0,0.0,13
JVASP-66656,0.0,0.0,4
JVASP-61624,0.0,0.0,5
JVASP-28402,1.159,1.159,6
JVASP-48334,0.016,0.016,12
JVASP-69172,0.0,0.0,4
JVASP-52786,0.0,0.0,12
JVASP-66177,0.0,0.0,6
JVASP-66268,0.0,0.0,6
JVASP-69221,0.0,0.0,6
JVASP-66077,0.0,0.0,6
JVASP-12037,0.0,0.0,4
JVASP-65719,0.0,0.0,4
JVASP-86701,0.0,0.0,7
JVASP-65539,0.0,0.0,4
JVASP-69338,0.0,0.0,4
JVASP-66348,0.0,0.0,3
JVASP-91631,2.077,2.077,8
JVASP-66152,0.0,0.0,3
JVASP-85332,0.0,0.0,12
JVASP-66586,0.0,0.0,6
JVASP-90660,0.0,0.0,8
JVASP-69018,0.0,0.0,4
JVASP-66114,0.0,0.0,6
JVASP-43647,0.077,0.077,7
JVASP-22725,0.125,0.125,4
JVASP-65606,0.0,0.0,4
JVASP-65501,0.0,0.0,4
JVASP-66432,0.0,0.0,6
JVASP-69055,0.0,0.0,4
JVASP-61049,0.0,0.0,19
JVASP-66623,0.0,0.0,3
JVASP-15148,0.0,0.0,5
JVASP-87962,4.93,4.93,28
JVASP-89098,0.0,0.0,9
JVASP-5266,2.827,2.827,16
JVASP-68937,0.0,0.0,4
JVASP-3123,0.184,0.184,6
JVASP-42837,0.136,0.136,16
JVASP-69097,0.0,0.0,4
JVASP-18740,0.0,0.0,6
JVASP-87313,1.436,1.436,24
JVASP-66349,0.0,0.0,3
JVASP-63747,0.0,0.0,6
JVASP-86475,0.0,0.0,7
JVASP-86122,0.0,0.0,12
JVASP-66587,0.0,0.0,3
JVASP-62801,0.0,0.0,18
JVASP-48418,0.0,0.0,18
JVASP-91541,0.0,0.0,8
JVASP-66078,0.0,0.0,6
JVASP-68976,0.0,0.0,4
JVASP-66227,0.386,0.386,3
JVASP-65502,0.0,0.0,3
JVASP-65687,0.0,0.0,4
JVASP-66115,0.0,0.0,6
JVASP-66269,0.0,0.0,6
JVASP-69258,0.0,0.0,4
JVASP-61379,0.0,0.0,5
JVASP-18619,0.0,0.0,3
JVASP-69019,0.0,0.0,4
JVASP-66624,0.0,0.0,3
JVASP-90882,0.0,0.0,8
JVASP-89396,4.474,4.474,56
JVASP-86246,0.0,0.0,12
JVASP-66178,0.0,0.0,6
JVASP-66154,0.0,0.0,6
JVASP-69134,0.0,0.0,4
JVASP-69056,0.0,0.0,6
JVASP-65645,0.0,0.0,4
JVASP-65540,0.0,0.0,4
JVASP-62168,0.0,0.0,20
JVASP-66505,1.044,1.044,3
JVASP-62364,0.0,0.0,18
JVASP-66389,0.0,0.0,3
JVASP-62946,0.0,0.0,24
JVASP-61054,0.0,0.0,9
JVASP-69293,0.0,0.0,4
JVASP-68978,0.0,0.0,4
JVASP-66351,0.0,0.0,6
JVASP-66310,0.462,0.462,3
JVASP-88429,0.0,0.0,40
JVASP-12051,2.983,2.983,6
JVASP-42749,0.0,0.0,18
JVASP-66471,0.0,0.0,6
JVASP-88055,2.534,2.534,36
JVASP-66588,0.0,0.0,6
JVASP-66625,0.0,0.0,4
JVASP-66228,0.0,0.0,6
JVASP-48235,0.0,0.0,14
JVASP-90606,0.0,0.0,8
JVASP-14556,0.0,0.0,2
JVASP-66270,0.0,0.0,6
JVASP-14705,0.013,0.013,7
JVASP-92223,1.557,1.557,8
JVASP-90406,0.0,0.0,8
JVASP-66080,0.0,0.0,6
JVASP-69222,0.0,0.0,4
JVASP-66155,0.0,0.0,6
JVASP-69021,0.0,0.0,4
JVASP-66546,0.693,0.693,3
JVASP-86327,0.0,0.0,8
JVASP-66311,0.0,0.0,3
JVASP-66685,0.0,0.0,3
JVASP-90563,0.0,0.0,8
JVASP-85497,1.785,1.785,7
JVASP-20089,0.0,0.0,6
JVASP-63450,0.858,0.858,8
JVASP-66352,0.0,0.0,6
JVASP-66179,0.0,0.0,3
JVASP-91722,1.749,1.749,8
JVASP-66390,0.0,0.0,3
JVASP-90067,0.0,0.0,9
JVASP-65688,0.0,0.0,4
JVASP-66116,0.0,0.0,6
JVASP-65541,0.0,0.0,4
JVASP-86935,2.312,2.312,14
JVASP-88943,0.0,0.0,10
JVASP-66433,0.0,0.0,3
JVASP-68980,0.0,0.0,4
JVASP-63295,0.415,0.415,17
JVASP-65421,0.0,0.0,4
JVASP-62370,0.0,0.0,6
JVASP-66229,0.0,0.0,6
JVASP-66156,0.0,0.0,3
JVASP-66549,0.0,0.0,3
JVASP-66589,0.0,0.0,6
JVASP-43968,1.425,1.425,20
JVASP-62535,0.0,0.0,27
JVASP-69022,0.0,0.0,4
JVASP-62948,0.0,0.0,6
JVASP-5362,1.808,1.808,28
JVASP-52217,2.486,2.486,24
JVASP-66081,0.0,0.0,6
JVASP-63109,0.0,0.0,24
JVASP-69340,0.0,0.0,4
JVASP-65759,0.0,0.0,6
JVASP-69294,0.0,0.0,4
JVASP-15003,0.0,0.0,8
JVASP-66312,0.0,0.0,6
JVASP-87857,3.244,3.244,80
JVASP-66657,0.0,0.0,6
JVASP-69223,0.0,0.0,4
JVASP-66117,0.0,0.0,6
JVASP-63865,0.742,0.742,12
JVASP-66353,0.0,0.0,6
JVASP-62807,0.0,0.0,19
JVASP-66506,0.0,0.0,3
JVASP-66272,0.324,0.324,3
JVASP-89931,0.0,0.0,9
JVASP-22594,0.0,0.0,8
JVASP-48952,0.824,0.824,10
JVASP-63455,3.198,3.198,18
JVASP-66434,0.0,0.0,3
JVASP-62955,0.0,0.0,24
JVASP-15039,0.0,0.0,2
JVASP-65608,0.0,0.0,4
JVASP-66157,0.0,0.0,6
JVASP-68981,0.0,0.0,6
JVASP-63752,0.0,0.0,24
JVASP-69173,0.0,0.0,6
JVASP-65720,0.0,0.0,4
JVASP-66472,0.0,0.0,3
JVASP-66230,0.0,0.0,3
JVASP-69100,0.0,0.0,4
JVASP-43799,1.386,1.386,20
JVASP-66626,0.0,0.0,3
JVASP-65646,0.0,0.0,4
JVASP-91972,0.0,0.0,8
JVASP-69057,0.0,0.0,4
JVASP-66686,1.024,1.024,3
JVASP-69259,0.0,0.0,4
JVASP-63299,0.0,0.0,9
JVASP-66180,0.0,0.0,3
JVASP-90790,0.0,0.0,8
JVASP-66857,0.0,0.0,3
JVASP-69135,0.0,0.0,4
JVASP-66590,0.0,0.0,6
JVASP-68938,0.0,0.0,4
JVASP-66391,0.0,0.0,3
JVASP-62170,0.0,0.0,29
JVASP-65575,0.0,0.0,4
JVASP-65321,0.0,0.0,4
JVASP-66759,0.0,0.0,3
JVASP-90143,3.245,3.245,9
JVASP-91816,2.149,2.149,8
JVASP-65689,0.0,0.0,4
JVASP-61075,5.018,5.018,30
JVASP-66083,0.0,0.0,6
JVASP-69341,0.0,0.0,4
JVASP-63872,0.443,0.443,4
JVASP-3888,1.953,1.953,9
JVASP-90738,0.0,0.0,8
JVASP-61626,7.262,7.262,64
JVASP-91921,0.0,0.0,8
JVASP-66658,0.0,0.0,6
JVASP-50338,2.855,2.855,16
JVASP-62388,0.0,0.0,3
JVASP-66273,0.0,0.0,6
JVASP-66355,0.0,0.0,6
JVASP-66591,0.0,0.0,3
JVASP-66627,0.0,0.0,4
JVASP-66507,0.0,0.0,6
JVASP-61821,0.152,0.152,12
JVASP-66392,0.0,0.0,3
JVASP-85687,3.467,3.467,15
JVASP-66118,0.0,0.0,6
JVASP-90203,0.0,0.0,9
JVASP-65609,0.0,0.0,4
JVASP-65721,0.0,0.0,4
JVASP-68939,0.0,0.0,4
JVASP-66687,0.0,0.0,6
JVASP-63210,3.706,3.706,8
JVASP-66158,0.0,0.0,6
JVASP-63111,0.0,0.0,9
JVASP-14632,0.0,0.0,3
JVASP-42335,0.475,0.475,24
JVASP-66435,0.0,0.0,6
JVASP-69175,0.0,0.0,4
JVASP-69295,0.0,0.0,4
JVASP-66473,0.0,0.0,6
JVASP-47999,2.317,2.317,20
JVASP-66231,0.0,0.0,6
JVASP-61405,5.547,5.547,44
JVASP-65423,0.0,0.0,4
JVASP-86302,0.0,0.0,10
JVASP-91872,0.0,0.0,8
JVASP-66858,0.0,0.0,3
JVASP-43389,0.447,0.447,20
JVASP-85410,0.0,0.0,12
JVASP-65322,0.0,0.0,4
JVASP-66550,0.0,0.0,6
JVASP-66159,0.0,0.0,3
JVASP-69024,0.0,0.0,4
JVASP-63758,0.0,0.0,8
JVASP-66356,0.0,0.0,6
JVASP-50465,0.0,0.0,12
JVASP-86637,0.268,0.268,18
JVASP-61084,0.0,0.0,10
JVASP-63457,0.0,0.0,6
JVASP-66688,0.0,0.0,3
JVASP-66628,0.0,0.0,3
JVASP-49843,0.0,0.0,4
JVASP-14658,0.0,0.0,2
JVASP-91771,0.0,0.0,8
JVASP-66659,0.0,0.0,3
JVASP-69224,0.0,0.0,4
JVASP-90663,0.0,0.0,8
JVASP-66508,0.0,0.0,6
JVASP-66119,0.389,0.389,3
JVASP-62958,5.38,5.38,24
JVASP-62814,4.661,4.661,21
JVASP-63302,0.0,0.0,18
JVASP-62175,0.352,0.352,15
JVASP-66313,0.0,0.0,4
JVASP-66593,0.0,0.0,6
JVASP-28371,0.0,0.0,3
JVASP-42571,0.0,0.0,18
JVASP-85957,0.0,0.0,13
JVASP-66436,0.0,0.0,6
JVASP-66182,0.0,0.0,3
JVASP-66084,0.0,0.0,3
JVASP-65424,0.0,0.0,4
JVASP-62546,2.871,2.871,28
JVASP-65760,0.0,0.0,6
JVASP-69177,0.0,0.0,4
JVASP-15187,0.0,0.0,5
JVASP-63112,0.0,0.0,8
JVASP-69025,0.0,0.0,4
JVASP-3192,1.057,1.057,8
JVASP-65722,0.0,0.0,4
JVASP-48882,0.641,0.641,16
JVASP-65647,0.054,0.054,4
JVASP-63216,0.764,0.764,8
JVASP-89103,2.244,2.244,28
JVASP-66594,0.0,0.0,3
JVASP-90497,0.0,0.0,8
JVASP-65576,0.0,0.0,4
JVASP-66160,0.0,0.0,6
JVASP-66629,0.0,0.0,6
JVASP-66551,0.0,0.0,6
JVASP-69136,0.0,0.0,4
JVASP-66085,0.0,0.0,3
JVASP-69260,0.0,0.0,4
JVASP-48692,0.0,0.0,12
JVASP-66660,0.0,0.0,6
JVASP-66763,0.0,0.0,3
JVASP-68982,0.0,0.0,4
JVASP-60808,0.396,0.396,12
JVASP-66120,0.0,0.0,6
JVASP-12083,0.0,0.0,3
JVASP-4840,1.982,1.982,5
JVASP-86702,0.0,0.0,6
JVASP-69225,0.0,0.0,4
JVASP-66315,0.0,0.0,6
JVASP-69058,0.0,0.0,4
JVASP-69101,0.0,0.0,4
JVASP-65690,0.0,0.0,6
JVASP-63760,0.0,0.0,6
JVASP-85612,0.0,0.0,16
JVASP-86074,0.0,0.0,5
JVASP-69342,0.0,0.0,4
JVASP-65611,0.0,0.0,4
JVASP-66232,0.742,0.742,3
JVASP-66161,0.0,0.0,6
JVASP-69026,0.011,0.011,4
JVASP-68940,0.0,0.0,4
JVASP-65724,0.0,0.0,4
JVASP-52574,1.481,1.481,10
JVASP-88757,2.653,2.653,13
JVASP-66552,0.0,0.0,6
JVASP-88664,0.0,0.0,24
JVASP-65761,0.0,0.0,4
JVASP-66595,0.0,0.0,6
JVASP-86409,0.0,0.0,12
JVASP-66086,0.0,0.0,6
JVASP-61835,0.0,0.0,16
JVASP-86177,0.0,0.0,7
JVASP-52789,1.064,1.064,24
JVASP-66630,0.0,0.0,6
JVASP-62815,0.0,0.0,13
JVASP-86478,0.0,0.0,6
JVASP-66274,0.0,0.0,6
JVASP-22674,1.535,1.535,9
JVASP-48179,0.813,0.813,14
JVASP-62389,0.0,0.0,28
JVASP-87964,1.43,1.43,16
JVASP-66357,0.506,0.506,3
JVASP-62965,0.0,0.0,16
JVASP-66316,0.0,0.0,6
JVASP-62652,2.489,2.489,18
JVASP-42838,0.147,0.147,18
JVASP-69059,0.0,0.0,6
JVASP-91680,0.0,0.0,8
JVASP-22595,0.0,0.0,8
JVASP-14706,0.0,0.0,1
JVASP-87005,4.431,4.431,8
JVASP-69343,0.0,0.0,4
JVASP-90407,0.0,0.0,9
JVASP-91584,2.822,2.822,8
JVASP-90277,0.0,0.0,9
JVASP-42750,0.07,0.07,28
JVASP-91542,0.0,0.0,8
JVASP-69261,0.0,0.0,4
JVASP-66087,0.0,0.0,3
JVASP-66596,0.0,0.0,3
JVASP-66764,0.0,0.0,4
JVASP-66509,0.0,0.0,3
JVASP-66437,0.0,0.0,3
JVASP-63220,0.0,0.0,6
JVASP-62177,1.476,1.476,28
JVASP-1702,2.086,2.086,2
JVASP-66183,0.0,0.0,3
JVASP-65762,0.0,0.0,4
JVASP-66393,0.0,0.0,6
JVASP-63114,6.161,6.161,22
JVASP-66553,0.0,0.0,6
JVASP-69296,0.0,0.0,4
JVASP-66275,0.0,0.0,3
JVASP-69027,0.0,0.0,6
JVASP-66474,0.0,0.0,6
JVASP-66359,0.0,0.0,6
JVASP-90883,0.0,0.0,8
JVASP-87317,1.767,1.767,76
JVASP-69060,0.0,0.0,4
JVASP-86530,0.0,0.0,8
JVASP-66318,0.0,0.0,6
JVASP-61852,0.0,0.0,5
JVASP-66631,0.0,0.0,6
JVASP-65612,0.0,0.0,4
JVASP-88059,0.685,0.685,27
JVASP-90069,0.0,0.0,9
JVASP-65691,0.0,0.0,4
JVASP-3495,0.0,0.0,8
JVASP-42255,0.017,0.017,28
JVASP-88239,3.904,3.904,54
JVASP-61086,5.627,5.627,36
JVASP-66597,0.0,0.0,6
JVASP-69344,0.0,0.0,4
JVASP-65330,0.0,0.0,4
JVASP-66088,0.0,0.0,6
JVASP-63304,0.0,0.0,11
JVASP-66394,0.0,0.0,3
JVASP-22706,1.821,1.821,8
JVASP-86759,0.0,0.0,11
JVASP-62820,0.0,0.0,6
JVASP-86328,0.0,0.0,6
JVASP-53563,2.205,2.205,10
JVASP-66510,0.0,0.0,6
JVASP-66661,0.0,0.0,3
JVASP-329,0.0,0.0,4
JVASP-69297,0.0,0.0,4
JVASP-66554,0.0,0.0,6
JVASP-66121,0.0,0.0,3
JVASP-89932,0.0,0.0,9
JVASP-66438,0.0,0.0,6
JVASP-66184,0.0,0.0,6
JVASP-86878,0.0,0.0,5
JVASP-18439,0.0,0.0,4
JVASP-69138,0.0,0.0,4
JVASP-68984,0.0,0.0,4
JVASP-63601,5.107,5.107,22
JVASP-61629,3.479,3.479,9
JVASP-66278,0.0,0.0,6
JVASP-89402,4.865,4.865,36
JVASP-69178,0.0,0.0,4
JVASP-88430,1.177,1.177,14
JVASP-65577,0.0,0.0,4
JVASP-43803,0.236,0.236,12
JVASP-63762,4.844,4.844,28
JVASP-69226,0.0,0.0,4
JVASP-66766,0.0,0.0,3
JVASP-86808,3.444,3.444,16
JVASP-69029,0.0,0.0,4
JVASP-66599,0.0,0.0,3
JVASP-48419,0.0,0.0,18
JVASP-66662,0.0,0.0,3
JVASP-52479,0.57,0.57,16
JVASP-86123,0.0,0.0,7
JVASP-65425,0.0,0.0,4
JVASP-90836,0.0,0.0,8
JVASP-66162,0.0,0.0,3
JVASP-48236,0.28,0.28,22
JVASP-66233,0.0,0.0,3
JVASP-1849,0.097,0.097,4
JVASP-66123,0.0,0.0,3
JVASP-43556,0.019,0.019,14
JVASP-66319,0.0,0.0,6
JVASP-85897,0.578,0.578,5
JVASP-87076,0.0,0.0,16
JVASP-66860,0.0,0.0,3
JVASP-91922,0.0,0.0,8
JVASP-15004,0.0,0.0,2
JVASP-63225,0.0,0.0,10
JVASP-65763,0.0,0.0,4
JVASP-66632,0.0,0.0,6
JVASP-65613,0.0,0.0,6
JVASP-66089,0.0,0.0,6
JVASP-43972,1.813,1.813,22
JVASP-66689,0.0,0.0,3
JVASP-66187,0.0,0.0,4
JVASP-66555,0.0,0.0,6
JVASP-65648,0.0,0.0,6
JVASP-69102,0.0,0.0,4
JVASP-66439,0.0,0.0,6
JVASP-69061,0.0,0.0,4
JVASP-69346,0.0,0.0,4
JVASP-65579,0.0,0.0,4
JVASP-90204,0.0,0.0,9
JVASP-3891,0.616,0.616,6
JVASP-66279,0.0,0.0,6
JVASP-66511,0.0,0.0,6
JVASP-66360,0.0,0.0,3
JVASP-91632,0.028,0.028,8
JVASP-85745,0.0,0.0,10
JVASP-66475,0.0,0.0,3
JVASP-69179,0.0,0.0,4
JVASP-66769,0.0,0.0,3
JVASP-48953,0.02,0.02,19
JVASP-69298,0.0,0.0,4
JVASP-44532,0.0,0.0,14
JVASP-48336,0.0,0.0,8
JVASP-69262,0.0,0.0,4
JVASP-87858,4.749,4.749,80
JVASP-42952,0.0,0.0,16
JVASP-61862,5.626,5.626,36
JVASP-69139,0.135,0.135,6
JVASP-5269,1.767,1.767,12
JVASP-92174,0.0,0.0,8
JVASP-88946,0.0,0.0,8
JVASP-66124,0.0,0.0,3
JVASP-68941,0.0,0.0,4
JVASP-66556,0.0,0.0,4
JVASP-66395,0.0,0.0,3
JVASP-66633,0.0,0.0,3
JVASP-90025,0.0,0.0,9
JVASP-66188,0.0,0.0,6
JVASP-66320,0.0,0.0,6
JVASP-66600,0.0,0.0,3
JVASP-14659,0.0,0.0,2
JVASP-69103,0.0,0.0,4
JVASP-66281,0.0,0.0,6
JVASP-85333,0.0,0.0,14
JVASP-63117,1.642,1.642,28
JVASP-66476,0.0,0.0,3
JVASP-66234,0.0,0.0,6
JVASP-61631,0.0,0.0,9
JVASP-66663,0.0,0.0,6
JVASP-66163,0.0,0.0,6
JVASP-65764,0.0,0.0,4
JVASP-50339,3.426,3.426,14
JVASP-43652,0.21,0.21,14
JVASP-66512,0.0,0.0,3
JVASP-63606,0.0,0.0,10
JVASP-14166,0.0,0.0,9
JVASP-60812,3.253,3.253,42
JVASP-65692,0.0,0.0,4
JVASP-48693,0.122,0.122,14
JVASP-69263,0.0,0.0,4
JVASP-52218,0.053,0.053,21
JVASP-66602,0.0,0.0,3
JVASP-86248,0.693,0.693,12
JVASP-66397,0.0,0.0,3
JVASP-66691,0.0,0.0,4
JVASP-69300,0.0,0.0,4
JVASP-66125,0.0,0.0,6
JVASP-68986,0.0,0.0,4
JVASP-66557,0.0,0.0,6
JVASP-69104,0.0,0.0,4
JVASP-66191,0.0,0.0,4
JVASP-65332,0.0,0.0,4
JVASP-66634,0.0,0.0,3
JVASP-66283,0.0,0.0,6
JVASP-69141,0.0,0.0,4
JVASP-62548,0.0,0.0,10
JVASP-50466,1.316,1.316,20
JVASP-66664,0.0,0.0,3
JVASP-48884,2.052,2.052,20
JVASP-69030,0.0,0.0,4
JVASP-66164,0.0,0.0,3
JVASP-42576,0.0,0.0,17
JVASP-90665,0.0,0.0,8
JVASP-65725,0.0,0.0,4
JVASP-63765,0.0,0.0,5
JVASP-66477,0.0,0.0,6
JVASP-15643,0.0,0.0,5
JVASP-86936,2.035,2.035,17
JVASP-66515,0.0,0.0,6
JVASP-61884,0.848,0.848,12
JVASP-86303,0.0,0.0,10
JVASP-68942,0.0,0.0,4
JVASP-90410,1.172,1.172,9
JVASP-91723,2.72,2.72,8
JVASP-69227,0.0,0.0,4
JVASP-66362,0.0,0.0,3
JVASP-63459,2.572,2.572,28
JVASP-63125,0.0,0.0,6
JVASP-92227,1.607,1.607,8
JVASP-65693,0.0,0.0,4
JVASP-66603,0.0,0.0,6
JVASP-91873,0.0,0.0,8
JVASP-66441,0.978,0.978,3
JVASP-16221,0.0,0.0,5
JVASP-66235,0.0,0.0,6
JVASP-65765,0.0,0.0,4
JVASP-65649,0.0,0.0,4
JVASP-85958,0.0,0.0,14
JVASP-15391,0.0,0.0,5
JVASP-66558,0.0,0.0,6
JVASP-85614,0.0,0.0,10
JVASP-66398,0.0,0.0,6
JVASP-3408,0.404,0.404,7
JVASP-66192,0.0,0.0,6
JVASP-62390,4.469,4.469,6
JVASP-66284,0.0,0.0,3
JVASP-63878,6.545,6.545,15
JVASP-69264,0.0,0.0,4
JVASP-65614,0.0,0.0,4
JVASP-86179,0.0,0.0,14
JVASP-66863,0.009,0.009,3
JVASP-66774,0.0,0.0,4
JVASP-65333,0.0,0.0,4
JVASP-90607,0.598,0.598,8
JVASP-66665,0.0,0.0,3
JVASP-66953,0.0,0.0,3
JVASP-68987,0.0,0.0,4
JVASP-69062,0.0,0.0,4
JVASP-69143,0.0,0.0,4
JVASP-65580,0.0,0.0,4
JVASP-69032,0.0,0.0,4
JVASP-62970,0.889,0.889,8
JVASP-65726,0.0,0.0,6
JVASP-69348,1.144,1.144,4
JVASP-1294,1.915,1.915,2
JVASP-66478,0.0,0.0,6
JVASP-66516,0.0,0.0,6
JVASP-68943,0.0,0.0,4
JVASP-86076,0.617,0.617,12
JVASP-67028,0.0,0.0,3
JVASP-90739,0.0,0.0,8
JVASP-63228,0.0,0.0,10
JVASP-66321,0.0,0.0,3
JVASP-14204,1.216,1.216,24
JVASP-66236,0.0,0.0,4
JVASP-67173,0.0,0.0,4
JVASP-61639,4.766,4.766,23
JVASP-90501,0.405,0.405,9
JVASP-88665,1.317,1.317,24
JVASP-42336,0.0,0.0,24
JVASP-89125,0.0,0.0,18
JVASP-90884,0.0,0.0,8
JVASP-67261,0.0,0.0,3
JVASP-62179,7.26,7.26,64
JVASP-66604,0.0,0.0,6
JVASP-66193,0.0,0.0,6
JVASP-69180,0.0,0.0,4
JVASP-65650,0.0,0.0,4
JVASP-67105,0.0,0.0,4
JVASP-69266,0.0,0.0,4
JVASP-66780,0.0,0.0,3
JVASP-85688,0.0,0.0,16
JVASP-66399,0.0,0.0,6
JVASP-52791,0.0,0.0,18
JVASP-69301,0.0,0.0,4
JVASP-69228,0.0,0.0,4
JVASP-66866,0.0,0.0,3
JVASP-43204,0.0,0.0,14
JVASP-66563,0.0,0.0,6
JVASP-69064,0.0,0.0,4
JVASP-66479,0.0,0.0,3
JVASP-65766,0.0,0.0,4
JVASP-18786,0.0,0.0,4
JVASP-68988,0.0,0.0,4
JVASP-68944,0.0,0.0,4
JVASP-66666,0.0,0.0,6
JVASP-48001,2.044,2.044,14
JVASP-66237,0.0,0.0,3
