jid,mbj_bandgap,target,num_atoms
JVASP-100756,0.0,0.0,4
JVASP-2436,1.634,1.634,8
JVASP-1167,4.376,4.376,2
JVASP-102174,0.0,0.0,5
JVASP-100350,0.0,0.0,6
JVASP-101551,0.0,0.0,4
JVASP-102056,1.148,1.148,3
JVASP-15573,0.0,0.0,5
JVASP-2439,2.44,2.44,5
JVASP-106231,0.0,0.0,1
JVASP-99938,3.838,3.838,9
JVASP-100509,0.0,0.0,4
JVASP-102369,3.244,3.244,10
JVASP-100568,5.501,5.501,10
JVASP-101228,0.0,0.0,8
JVASP-102349,0.903,0.903,10
JVASP-101116,0.0,0.0,10
JVASP-15026,0.0,0.0,6
JVASP-99648,0.0,0.0,9
JVASP-100208,0.0,0.0,4
JVASP-102985,0.0,0.0,5
JVASP-101425,0.0,0.0,9
JVASP-100444,1.741,1.741,8
JVASP-100621,9.176,9.176,10
JVASP-102538,0.0,0.0,4
JVASP-103609,0.0,0.0,4
JVASP-99606,0.191,0.191,5
JVASP-16063,4.539,4.539,5
JVASP-20109,0.0,0.0,6
JVASP-15241,0.0,0.0,5
JVASP-18476,0.977,0.977,2
JVASP-103062,0.0,0.0,8
JVASP-15663,0.0,0.0,3
JVASP-18426,0.0,0.0,4
JVASP-103324,0.0,0.0,4
JVASP-101712,1.633,1.633,4
JVASP-2685,1.702,1.702,5
JVASP-102296,0.0,0.0,4
JVASP-100758,0.0,0.0,2
JVASP-101011,0.0,0.0,4
JVASP-102488,0.0,0.0,4
JVASP-14655,0.0,0.0,6
JVASP-1645,5.195,5.195,4
JVASP-100704,0.0,0.0,4
JVASP-100510,0.0,0.0,4
JVASP-54715,6.586,6.586,22
JVASP-100304,0.0,0.0,8
JVASP-100445,0.0,0.0,5
JVASP-103659,0.0,0.0,3
JVASP-102918,0.0,0.0,4
JVASP-100571,8.266,8.266,10
JVASP-101426,3.842,3.842,6
JVASP-52903,8.274,8.274,20
JVASP-100666,0.0,0.0,6
JVASP-100210,0.0,0.0,4
JVASP-101066,0.0,0.0,10
JVASP-100958,0.0,0.0,4
JVASP-102435,6.033,6.033,4
JVASP-3978,0.5,0.5,6
JVASP-15713,0.0,0.0,5
JVASP-99607,0.0,0.0,4
JVASP-100759,0.0,0.0,4
JVASP-102230,0.0,0.0,8
JVASP-102689,0.248,0.248,3
JVASP-28416,1.076,1.076,6
JVASP-19912,0.0,0.0,3
JVASP-16064,0.0,0.0,5
JVASP-16128,0.0,0.0,6
JVASP-102540,0.0,0.0,4
JVASP-51153,0.0,0.0,4
JVASP-100511,0.0,0.0,4
JVASP-14897,2.089,2.089,2
JVASP-15284,0.0,0.0,5
JVASP-28454,1.077,1.077,9
JVASP-100572,1.578,1.578,10
JVASP-102371,2.425,2.425,10
JVASP-1504,2.236,2.236,4
JVASP-102742,0.0,0.0,4
JVASP-100667,0.637,0.637,6
JVASP-101714,0.0,0.0,4
JVASP-102438,7.064,7.064,4
JVASP-101118,0.0,0.0,2
JVASP-102060,4.217,4.217,10
JVASP-102233,2.051,2.051,8
JVASP-100959,0.0,0.0,4
JVASP-102123,0.0,0.0,4
JVASP-14225,0.0,0.0,9
JVASP-101555,0.0,0.0,4
JVASP-15325,0.0,0.0,5
JVASP-102919,0.0,0.0,4
JVASP-14601,0.0,0.0,2
JVASP-52842,0.368,0.368,11
JVASP-3000,1.275,1.275,5
JVASP-12177,0.0,0.0,2
JVASP-101516,0.0,0.0,10
JVASP-1780,0.0,0.0,4
JVASP-19880,0.0,0.0,6
JVASP-18926,1.694,1.694,2
JVASP-100513,0.0,0.0,4
JVASP-101013,0.0,0.0,4
JVASP-100573,4.5,4.5,10
JVASP-2916,2.072,2.072,8
JVASP-101068,0.0,0.0,10
JVASP-14721,0.0,0.0,6
JVASP-42170,0.0,0.0,24
JVASP-100707,0.0,0.0,4
JVASP-106234,0.0,0.0,4
JVASP-103065,3.259,3.259,10
JVASP-100395,0.665,0.665,4
JVASP-102743,2.42,2.42,5
JVASP-100449,0.0,0.0,5
JVASP-103715,0.191,0.191,3
JVASP-101119,0.0,0.0,4
JVASP-102643,0.0,0.0,4
JVASP-1480,1.172,1.172,4
JVASP-19835,0.0,0.0,4
JVASP-14675,0.0,0.0,9
JVASP-102062,3.61,3.61,10
JVASP-99608,0.0,0.0,4
JVASP-102691,1.302,1.302,8
JVASP-2445,1.809,1.809,8
JVASP-102439,12.09,12.09,4
JVASP-102495,0.0,0.0,4
JVASP-12908,2.724,2.724,14
JVASP-14985,0.0,0.0,4
JVASP-101517,4.924,4.924,10
JVASP-2919,1.082,1.082,9
JVASP-1306,3.411,3.411,2
JVASP-18427,0.0,0.0,5
JVASP-102799,0.0,0.0,10
JVASP-103142,1.258,1.258,8
JVASP-101429,0.0,0.0,3
JVASP-18450,0.0,0.0,3
JVASP-101556,0.0,0.0,4
JVASP-100574,3.151,3.151,10
JVASP-14344,0.0,0.0,7
JVASP-3003,1.421,1.421,5
JVASP-49890,0.0,0.0,22
JVASP-2769,3.784,3.784,8
JVASP-103068,0.757,0.757,4
JVASP-100396,0.923,0.923,6
JVASP-16066,0.0,0.0,5
JVASP-15574,0.0,0.0,5
JVASP-19934,0.0,0.0,3
JVASP-14951,0.0,0.0,2
JVASP-100962,0.0,0.0,3
JVASP-104499,3.813,3.813,3
JVASP-4098,1.916,1.916,7
JVASP-102990,0.0,0.0,4
JVASP-100763,0.0,0.0,4
JVASP-102644,2.786,2.786,4
JVASP-102127,0.0,0.0,2
JVASP-103716,0.0,0.0,6
JVASP-102377,1.953,1.953,10
JVASP-101015,0.0,0.0,4
JVASP-100894,2.737,2.737,10
JVASP-100850,0.586,0.586,5
JVASP-2772,7.418,7.418,8
JVASP-14676,0.0,0.0,2
JVASP-101768,0.569,0.569,6
JVASP-101430,6.12,6.12,6
JVASP-100518,0.0,0.0,4
JVASP-49806,4.962,4.962,14
JVASP-102064,6.815,6.815,10
JVASP-2235,1.339,1.339,6
JVASP-100629,8.44,8.44,10
JVASP-100764,7.613,7.613,4
JVASP-101121,0.0,0.0,4
JVASP-101557,0.0,0.0,4
JVASP-102645,0.0,0.0,4
JVASP-102301,4.188,4.188,10
JVASP-102381,2.224,2.224,10
JVASP-15285,0.0,0.0,4
JVASP-101377,0.0,0.0,6
JVASP-101073,3.062,3.062,10
JVASP-2775,4.2,4.2,8
JVASP-51193,0.0,0.0,3
JVASP-15364,0.0,0.0,5
JVASP-104500,2.576,2.576,10
JVASP-100851,0.928,0.928,7
JVASP-3459,1.639,1.639,7
JVASP-19913,0.0,0.0,4
JVASP-103717,0.0,0.0,8
JVASP-54717,6.429,6.429,22
JVASP-15575,0.0,0.0,4
JVASP-15161,0.0,0.0,9
JVASP-14677,0.0,0.0,1
JVASP-100805,0.0,0.0,5
JVASP-101431,0.0,0.0,3
JVASP-103445,3.522,3.522,6
JVASP-50880,1.727,1.727,14
JVASP-5668,1.695,1.695,10
JVASP-4861,0.0,0.0,3
JVASP-100708,0.0,0.0,4
JVASP-19007,2.059,2.059,24
JVASP-48135,0.0,0.0,12
JVASP-103335,2.794,2.794,9
JVASP-15210,0.075,0.075,3
JVASP-102180,0.0,0.0,10
JVASP-104560,0.0,0.0,4
JVASP-101184,1.481,1.481,4
JVASP-100519,5.742,5.742,10
JVASP-100576,0.0,0.0,5
JVASP-102802,0.0,0.0,8
JVASP-42890,0.0,0.0,4
JVASP-101074,1.676,1.676,4
JVASP-103257,0.0,0.0,8
JVASP-28833,0.359,0.359,12
JVASP-18428,0.0,0.0,3
JVASP-2199,2.236,2.236,8
JVASP-2547,1.425,1.425,8
JVASP-102445,0.0,0.0,4
JVASP-50964,4.781,4.781,9
JVASP-16210,0.0,0.0,6
JVASP-101122,1.357,1.357,7
JVASP-99652,0.208,0.208,5
JVASP-43605,2.324,2.324,24
JVASP-43871,0.0,0.0,9
JVASP-3240,2.851,2.851,8
JVASP-102695,0.0,0.0,9
JVASP-110,2.173,2.173,5
JVASP-102131,0.0,0.0,4
JVASP-2778,1.953,1.953,7
JVASP-49807,1.963,1.963,7
JVASP-101670,0.0,0.0,6
JVASP-100966,0.0,0.0,4
JVASP-100766,0.0,0.0,4
JVASP-102383,0.867,0.867,10
JVASP-50378,4.469,4.469,18
JVASP-106257,0.0,0.0,4
JVASP-100807,0.0,0.0,6
JVASP-102302,0.0,0.0,10
JVASP-102446,0.171,0.171,4
JVASP-100710,0.0,0.0,4
JVASP-101521,0.469,0.469,10
JVASP-102804,1.882,1.882,7
JVASP-102747,0.0,0.0,4
JVASP-20110,0.0,0.0,4
JVASP-4498,0.0,0.0,10
JVASP-101018,0.0,0.0,4
JVASP-18452,0.0,0.0,7
JVASP-19848,0.0,0.0,8
JVASP-100808,0.514,0.514,6
JVASP-22719,10.434,10.434,5
JVASP-103078,0.692,0.692,4
JVASP-104615,0.251,0.251,4
JVASP-101719,2.369,2.369,6
JVASP-15621,0.0,0.0,5
JVASP-101075,0.0,0.0,2
JVASP-19836,0.0,0.0,3
JVASP-1429,3.896,3.896,4
JVASP-100898,0.0,0.0,10
JVASP-14351,1.751,1.751,18
JVASP-103668,0.392,0.392,6
JVASP-100968,0.0,0.0,4
JVASP-102696,0.0,0.0,6
JVASP-14987,0.0,0.0,2
JVASP-103559,2.152,2.152,10
JVASP-48136,0.0,0.0,10
JVASP-15060,0.0,0.0,2
JVASP-22686,4.812,4.812,9
JVASP-103451,0.0,0.0,4
JVASP-100854,0.0,0.0,6
JVASP-100767,0.0,0.0,4
JVASP-2781,1.797,1.797,7
JVASP-100585,2.639,2.639,10
JVASP-49752,4.769,4.769,4
JVASP-102501,0.0,0.0,4
JVASP-14602,0.0,0.0,1
JVASP-102546,0.0,0.0,4
JVASP-101720,1.43,1.43,7
JVASP-99654,0.207,0.207,10
JVASP-104505,9.163,9.163,10
JVASP-100633,1.125,1.125,8
JVASP-102134,0.0,0.0,4
JVASP-19010,1.887,1.887,20
JVASP-102447,0.0,0.0,4
JVASP-2922,1.787,1.787,5
JVASP-103349,6.956,6.956,10
JVASP-101384,6.784,6.784,10
JVASP-103619,0.0,0.0,4
JVASP-50727,4.504,4.504,14
JVASP-19821,0.0,0.0,3
JVASP-1366,1.216,1.216,4
JVASP-101564,0.0,0.0,4
JVASP-106264,0.0,0.0,4
JVASP-100855,0.0,0.0,2
JVASP-102403,3.339,3.339,10
JVASP-100969,0.0,0.0,4
JVASP-104145,1.839,1.839,15
JVASP-19935,0.0,0.0,2
JVASP-102306,0.0,0.0,5
JVASP-102805,0.0,0.0,6
JVASP-102502,0.0,0.0,4
JVASP-5200,2.224,2.224,12
JVASP-15326,0.0,0.0,5
JVASP-20084,0.0,0.0,6
JVASP-100809,0.0,0.0,6
JVASP-44052,4.134,4.134,20
JVASP-103670,0.0,0.0,4
JVASP-102649,0.0,0.0,4
JVASP-12113,0.0,0.0,6
JVASP-14749,0.0,0.0,6
JVASP-15028,0.0,0.0,6
JVASP-3462,2.29,2.29,8
JVASP-104506,0.0,0.0,10
JVASP-16067,0.0,0.0,5
JVASP-48582,0.0,0.0,24
JVASP-102547,0.0,0.0,4
JVASP-103080,2.402,2.402,10
JVASP-100769,0.373,0.373,10
JVASP-28387,1.046,1.046,6
JVASP-102254,5.873,5.873,10
JVASP-14603,0.0,0.0,2
JVASP-18453,0.0,0.0,9
JVASP-104618,0.0,0.0,4
JVASP-104104,8.376,8.376,12
JVASP-102186,0.0,0.0,3
JVASP-100904,4.49,4.49,10
JVASP-100970,0.0,0.0,4
JVASP-103621,0.0,0.0,4
JVASP-22569,1.653,1.653,6
JVASP-43610,0.0,0.0,22
JVASP-51154,0.0,0.0,3
JVASP-102082,6.923,6.923,10
JVASP-101565,0.0,0.0,4
JVASP-103351,3.731,3.731,10
JVASP-100634,0.0,0.0,8
JVASP-3006,1.769,1.769,5
JVASP-101623,0.0,0.0,4
JVASP-102651,1.266,1.266,5
JVASP-101672,0.0,0.0,4
JVASP-14604,0.0,0.0,1
JVASP-2928,4.246,4.246,6
JVASP-100590,5.901,5.901,10
JVASP-100857,0.547,0.547,9
JVASP-100724,0.0,0.0,4
JVASP-14679,0.0,0.0,4
JVASP-104667,1.505,1.505,4
JVASP-101187,0.0,0.0,4
JVASP-51113,0.0,0.0,4
JVASP-100772,0.0,0.0,9
JVASP-42172,4.398,4.398,14
JVASP-103159,3.706,3.706,10
JVASP-102751,0.0,0.0,4
JVASP-101527,0.151,0.151,6
JVASP-102602,1.011,1.011,10
JVASP-104564,0.0,0.0,4
JVASP-102187,0.0,0.0,6
JVASP-20085,0.0,0.0,4
JVASP-3465,3.469,3.469,6
JVASP-15050,0.0,0.0,4
JVASP-101946,5.612,5.612,13
JVASP-100858,2.196,2.196,8
JVASP-50480,3.957,3.957,12
JVASP-102699,0.0,0.0,7
JVASP-102505,0.0,0.0,4
JVASP-101566,0.0,0.0,4
JVASP-101850,2.046,2.046,14
JVASP-15211,0.0,0.0,4
JVASP-28388,9.289,9.289,13
JVASP-50827,4.507,4.507,12
JVASP-101802,2.759,2.759,13
JVASP-101080,1.916,1.916,7
JVASP-102407,0.0,0.0,10
JVASP-100725,0.052,0.052,4
JVASP-3009,1.261,1.261,5
JVASP-106276,0.0,0.0,4
JVASP-15666,0.0,0.0,5
JVASP-100591,0.0,0.0,2
JVASP-15576,0.0,0.0,5
JVASP-100637,2.894,2.894,4
JVASP-18927,0.0,0.0,6
JVASP-101624,0.0,0.0,4
JVASP-102756,0.783,0.783,4
JVASP-14722,0.0,0.0,8
JVASP-101726,0.0,0.0,4
JVASP-104620,0.0,0.0,4
JVASP-102408,3.309,3.309,10
JVASP-101023,0.0,0.0,4
JVASP-103574,9.378,9.378,10
JVASP-18850,0.0,0.0,6
JVASP-103355,2.08,2.08,4
JVASP-100928,3.679,3.679,10
JVASP-2931,1.547,1.547,7
JVASP-49852,4.257,4.257,18
JVASP-2340,0.215,0.215,6
JVASP-15140,0.0,0.0,5
JVASP-102451,0.0,0.0,4
JVASP-101081,0.0,0.0,8
JVASP-103278,0.0,0.0,4
JVASP-103084,0.0,0.0,2
JVASP-103016,0.0,0.0,4
JVASP-102808,0.0,0.0,6
JVASP-14606,0.0,0.0,1
JVASP-43884,0.0,0.0,20
JVASP-2062,0.68,0.68,4
JVASP-104997,5.097,5.097,8
JVASP-3012,2.322,2.322,6
JVASP-103358,3.601,3.601,10
JVASP-102700,0.0,0.0,10
JVASP-101568,0.0,0.0,4
JVASP-18481,0.0,0.0,6
JVASP-102507,0.0,0.0,4
JVASP-15408,0.0,0.0,6
JVASP-103625,0.0,0.0,4
JVASP-42464,0.0,0.0,3
JVASP-102550,0.0,0.0,4
JVASP-16235,0.0,0.0,5
JVASP-101625,0.0,0.0,4
JVASP-104835,0.0,0.0,4
JVASP-101024,0.0,0.0,4
JVASP-104946,0.0,0.0,4
JVASP-18672,0.0,0.0,6
JVASP-104670,1.987,1.987,7
JVASP-104895,0.0,0.0,10
JVASP-105489,0.0,0.0,4
JVASP-3981,2.238,2.238,7
JVASP-103021,0.0,0.0,5
JVASP-100979,0.0,0.0,4
JVASP-1648,2.045,2.045,4
JVASP-105191,0.0,0.0,4
JVASP-101130,0.0,0.0,7
JVASP-105110,0.0,0.0,4
JVASP-102267,2.316,2.316,10
JVASP-103731,0.0,0.0,8
JVASP-18456,0.924,0.924,4
JVASP-102313,0.0,0.0,8
JVASP-2238,1.111,1.111,6
JVASP-102810,0.0,0.0,5
JVASP-16068,0.0,0.0,5
JVASP-104621,0.0,0.0,4
JVASP-104836,0.0,0.0,4
JVASP-102605,4.039,4.039,10
JVASP-104947,0.0,0.0,4
JVASP-105407,0.18,0.18,5
JVASP-103280,5.208,5.208,4
JVASP-102653,0.0,0.0,6
JVASP-42174,0.0,0.0,18
JVASP-28571,0.847,0.847,9
JVASP-102452,0.0,0.0,4
JVASP-101253,2.511,2.511,9
JVASP-14723,0.0,0.0,2
JVASP-50481,7.547,7.547,20
JVASP-14607,0.0,0.0,1
JVASP-15030,0.0,0.0,6
JVASP-101626,0.0,0.0,4
JVASP-102251,3.199,3.199,5
JVASP-104897,0.0,0.0,4
JVASP-2448,1.56,1.56,8
JVASP-14989,0.0,0.0,2
JVASP-2691,1.15,1.15,8
JVASP-18503,0.0,0.0,7
JVASP-105490,0.0,0.0,3
JVASP-101678,1.63,1.63,9
JVASP-12940,2.975,2.975,18
JVASP-102412,9.912,9.912,10
JVASP-102317,0.0,0.0,4
JVASP-105192,0.0,0.0,4
JVASP-106495,0.0,0.0,4
JVASP-103174,3.192,3.192,10
JVASP-101027,0.0,0.0,4
JVASP-102702,0.0,0.0,7
JVASP-14608,23.495,23.495,1
JVASP-3243,1.332,1.332,7
JVASP-103628,0.0,0.0,4
JVASP-5293,0.0,0.0,4
JVASP-49853,5.554,5.554,20
JVASP-22720,0.892,0.892,4
JVASP-19850,0.0,0.0,2
JVASP-19,0.0,0.0,4
JVASP-103578,1.3,1.3,8
JVASP-18525,0.0,0.0,9
JVASP-2937,1.548,1.548,8
JVASP-14724,0.0,0.0,2
JVASP-104622,0.0,0.0,4
JVASP-50612,0.0,0.0,19
JVASP-101194,0.0,0.0,4
JVASP-104777,1.31,1.31,6
JVASP-104672,0.0,0.0,3
JVASP-102762,0.0,0.0,4
JVASP-101535,11.011,11.011,8
JVASP-103732,0.0,0.0,8
JVASP-15063,0.0,0.0,4
JVASP-16001,0.0,0.0,9
JVASP-101737,0.0,0.0,2
JVASP-103192,0.813,0.813,10
JVASP-101628,0.0,0.0,4
JVASP-101569,0.0,0.0,8
JVASP-102511,0.0,0.0,4
JVASP-14991,1.413,1.413,2
JVASP-5071,1.465,1.465,14
JVASP-103676,0.0,0.0,6
JVASP-102413,3.281,3.281,10
JVASP-2454,4.622,4.622,5
JVASP-15410,0.0,0.0,5
JVASP-104840,0.0,0.0,4
JVASP-103485,0.0,0.0,3
JVASP-5677,2.273,2.273,40
JVASP-105410,1.073,1.073,2
JVASP-105491,0.0,0.0,6
JVASP-15829,0.072,0.072,6
JVASP-50967,3.481,3.481,10
JVASP-15164,0.0,0.0,6
JVASP-19881,0.0,0.0,8
JVASP-106452,3.853,3.853,10
JVASP-2550,1.819,1.819,8
JVASP-104624,0.0,0.0,4
JVASP-101738,0.202,0.202,8
JVASP-103092,0.0,0.0,4
JVASP-15668,0.0,0.0,5
JVASP-104949,0.0,0.0,4
JVASP-3987,5.007,5.007,8
JVASP-54762,4.289,4.289,13
JVASP-19895,0.0,0.0,4
JVASP-15763,0.0,0.0,1
JVASP-15288,0.0,0.0,6
JVASP-14609,0.0,0.0,8
JVASP-101739,6.929,6.929,3
JVASP-14992,0.0,0.0,4
JVASP-102556,0.0,0.0,4
JVASP-102454,0.0,0.0,4
JVASP-102704,0.0,0.0,6
JVASP-103094,0.463,0.463,4
JVASP-18673,0.0,0.0,4
JVASP-15064,0.0,0.0,2
JVASP-106496,0.0,0.0,1
JVASP-102854,0.0,0.0,2
JVASP-3015,0.446,0.446,5
JVASP-50881,8.283,8.283,11
JVASP-102319,0.0,0.0,2
JVASP-22570,0.0,0.0,10
JVASP-50829,5.443,5.443,14
JVASP-104841,0.0,0.0,4
JVASP-15366,0.329,0.329,5
JVASP-1783,2.637,2.637,4
JVASP-102813,0.0,0.0,6
JVASP-105196,0.0,0.0,4
JVASP-18435,0.0,0.0,5
JVASP-43150,0.0,0.0,22
JVASP-101258,3.296,3.296,8
JVASP-49855,1.628,1.628,15
JVASP-22687,2.994,2.994,4
JVASP-101031,0.0,0.0,4
JVASP-102415,1.595,1.595,10
JVASP-5680,4.037,4.037,12
JVASP-105010,5.821,5.821,10
JVASP-2457,1.568,1.568,8
JVASP-101741,0.073,0.073,2
JVASP-104535,0.193,0.193,10
JVASP-2346,3.706,3.706,7
JVASP-19882,0.0,0.0,2
JVASP-105583,2.944,2.944,3
JVASP-18851,0.0,0.0,6
JVASP-102320,2.445,2.445,5
JVASP-105113,0.0,0.0,4
JVASP-106454,3.62,3.62,10
JVASP-18506,0.0,0.0,5
JVASP-102855,0.926,0.926,8
JVASP-102416,3.722,3.722,10
JVASP-101090,0.0,0.0,8
JVASP-18802,0.0,0.0,6
JVASP-16069,0.0,0.0,5
JVASP-15165,0.0,0.0,5
JVASP-2790,0.745,0.745,8
JVASP-3990,2.921,2.921,6
JVASP-104571,0.0,0.0,4
JVASP-2349,3.889,3.889,6
JVASP-102766,0.0,0.0,6
JVASP-106548,0.0,0.0,4
JVASP-102455,0.0,0.0,2
JVASP-2065,4.374,4.374,3
JVASP-105494,0.0,0.0,4
JVASP-50484,4.45,4.45,14
JVASP-57228,0.0,0.0,9
JVASP-101574,0.0,0.0,4
JVASP-14993,0.0,0.0,2
JVASP-101259,0.0,0.0,8
JVASP-102707,0.92,0.92,6
JVASP-3468,1.774,1.774,7
JVASP-16131,0.0,0.0,4
JVASP-102558,0.0,0.0,4
JVASP-104725,0.0,0.0,4
JVASP-50380,1.037,1.037,6
JVASP-105198,0.0,0.0,6
JVASP-14610,0.0,0.0,1
JVASP-106497,0.0,0.0,4
JVASP-103580,0.0,0.0,4
JVASP-1786,2.8,2.8,4
JVASP-106601,0.0,0.0,4
JVASP-15031,0.0,0.0,2
JVASP-14725,0.0,0.0,2
JVASP-101034,0.0,0.0,4
JVASP-102516,0.0,0.0,4
JVASP-101575,0.0,0.0,4
JVASP-50968,0.0,0.0,14
JVASP-106456,8.853,8.853,10
JVASP-14683,0.0,0.0,4
JVASP-16107,0.0,0.0,3
JVASP-105013,4.418,4.418,10
JVASP-107002,0.0,0.0,6
JVASP-102607,0.0,0.0,9
JVASP-102272,0.0,0.0,8
JVASP-2068,6.238,6.238,3
JVASP-15716,0.0,0.0,1
JVASP-3993,1.421,1.421,5
JVASP-102768,0.0,0.0,5
JVASP-104628,0.0,0.0,4
JVASP-2244,0.41,0.41,5
JVASP-11997,0.649,0.649,4
JVASP-15467,0.0,0.0,5
JVASP-2460,6.152,6.152,6
JVASP-15367,0.0,0.0,4
JVASP-1486,5.197,5.197,4
JVASP-28455,0.905,0.905,9
JVASP-106499,0.0,0.0,4
JVASP-101035,0.0,0.0,4
JVASP-15167,0.0,0.0,6
JVASP-52904,6.215,6.215,16
JVASP-2943,1.551,1.551,8
JVASP-101685,0.0,0.0,6
JVASP-104573,0.0,0.0,4
JVASP-102769,4.924,4.924,5
JVASP-14726,0.0,0.0,3
JVASP-105114,0.0,0.0,4
JVASP-106664,2.698,2.698,10
JVASP-101744,0.0,0.0,3
JVASP-14994,0.0,0.0,2
JVASP-14611,0.0,0.0,2
JVASP-106549,0.0,0.0,4
JVASP-105498,0.0,0.0,4
JVASP-102273,0.0,0.0,4
JVASP-3018,1.469,1.469,5
JVASP-12197,3.171,3.171,6
JVASP-15801,0.0,0.0,6
JVASP-104539,0.888,0.888,10
JVASP-105422,0.0,0.0,2
JVASP-101204,0.0,0.0,6
JVASP-2946,1.569,1.569,5
JVASP-18430,0.0,0.0,3
JVASP-15289,0.0,0.0,5
JVASP-2556,0.727,0.727,5
JVASP-15717,0.0,0.0,1
JVASP-16908,0.0,0.0,9
JVASP-106950,0.0,0.0,4
JVASP-48541,3.746,3.746,20
JVASP-103681,0.0,0.0,6
JVASP-15511,0.0,0.0,8
JVASP-101746,3.774,3.774,10
JVASP-54764,2.074,2.074,15
JVASP-104904,0.198,0.198,8
JVASP-15583,0.0,0.0,4
JVASP-106459,3.945,3.945,10
JVASP-44054,0.0,0.0,12
JVASP-2071,2.258,2.258,4
JVASP-14612,0.0,0.0,2
JVASP-101579,0.0,0.0,4
JVASP-105499,1.438,1.438,5
JVASP-106500,0.0,0.0,4
JVASP-1507,3.27,3.27,4
JVASP-15830,0.0,0.0,6
JVASP-15052,0.0,0.0,6
JVASP-14727,0.0,0.0,2
JVASP-102325,0.0,0.0,5
JVASP-18633,0.0,0.0,3
JVASP-50487,1.579,1.579,14
JVASP-15413,0.0,0.0,4
JVASP-105269,0.0,0.0,4
JVASP-102771,0.003,0.003,3
JVASP-16213,0.0,0.0,9
JVASP-13799,2.628,2.628,16
JVASP-2355,1.932,1.932,8
JVASP-42181,4.351,4.351,16
JVASP-18803,0.0,0.0,5
JVASP-102421,3.977,3.977,10
JVASP-15718,0.0,0.0,2
JVASP-4119,6.752,6.752,5
JVASP-14613,0.0,0.0,2
JVASP-16162,0.0,0.0,9
JVASP-104629,0.0,0.0,4
JVASP-2802,2.085,2.085,7
JVASP-103683,4.731,4.731,7
JVASP-3021,7.154,7.154,7
JVASP-102520,0.0,0.0,4
JVASP-105203,0.0,0.0,6
JVASP-14953,0.0,0.0,6
JVASP-12909,1.015,1.015,16
JVASP-2559,1.757,1.757,6
JVASP-104845,0.0,0.0,4
JVASP-42465,0.0,0.0,3
JVASP-50381,3.111,3.111,22
JVASP-103736,1.381,1.381,5
JVASP-104541,10.489,10.489,10
JVASP-43891,0.0,0.0,12
JVASP-15516,0.0,0.0,4
JVASP-5203,2.126,2.126,12
JVASP-51022,7.072,7.072,16
JVASP-3477,0.0,0.0,5
JVASP-21557,3.313,3.313,36
JVASP-106839,1.066,1.066,4
JVASP-107055,0.0,0.0,4
JVASP-105354,0.0,0.0,2
JVASP-49947,0.0,0.0,12
JVASP-105116,0.0,0.0,4
JVASP-104955,0.887,0.887,7
JVASP-2463,3.143,3.143,8
JVASP-106728,0.0,0.0,9
JVASP-19824,0.0,0.0,4
JVASP-13894,3.829,3.829,15
JVASP-103684,0.0,0.0,3
JVASP-14686,0.304,0.304,2
JVASP-102714,3.927,3.927,4
JVASP-101142,0.0,0.0,8
JVASP-106779,2.158,2.158,8
JVASP-13388,2.662,2.662,24
JVASP-105502,0.727,0.727,8
JVASP-101580,0.0,0.0,4
JVASP-107004,0.0,0.0,4
JVASP-2466,3.452,3.452,5
JVASP-104542,4.363,4.363,9
JVASP-14902,0.0,0.0,8
JVASP-2694,1.276,1.276,8
JVASP-1600,5.67,5.67,4
JVASP-1369,1.17,1.17,2
JVASP-102279,0.0,0.0,4
JVASP-4122,3.306,3.306,8
JVASP-107111,3.341,3.341,10
JVASP-103737,1.498,1.498,5
JVASP-2565,2.101,2.101,6
JVASP-102459,0.0,0.0,4
JVASP-51198,0.0,0.0,3
JVASP-15415,0.0,0.0,4
JVASP-102826,0.0,0.0,10
JVASP-106781,1.658,1.658,7
JVASP-18457,0.0,0.0,5
JVASP-105428,0.0,0.0,6
JVASP-16164,0.0,0.0,3
JVASP-106840,0.0,0.0,8
JVASP-105026,1.681,1.681,10
JVASP-101640,0.043,0.043,6
JVASP-103637,0.0,0.0,4
JVASP-43024,0.0,0.0,6
JVASP-3027,2.4,2.4,8
JVASP-106555,0.0,0.0,6
JVASP-105204,0.0,0.0,6
JVASP-102424,3.491,3.491,10
JVASP-105119,0.0,0.0,4
JVASP-104790,1.373,1.373,8
JVASP-3480,2.422,2.422,8
JVASP-102715,1.303,1.303,4
JVASP-106668,0.0,0.0,5
JVASP-104956,0.0,0.0,6
JVASP-103585,0.0,0.0,4
JVASP-102326,0.0,0.0,4
JVASP-14954,0.0,0.0,3
JVASP-107226,0.0,0.0,4
JVASP-105503,1.156,1.156,8
JVASP-15032,0.0,0.0,6
JVASP-107112,0.926,0.926,10
JVASP-14996,0.0,0.0,4
JVASP-18634,0.0,0.0,3
JVASP-104580,0.0,0.0,4
JVASP-1510,1.837,1.837,4
JVASP-15168,0.0,0.0,5
JVASP-14729,0.057,0.057,1
JVASP-102619,0.79,0.79,9
JVASP-106611,0.0,0.0,4
JVASP-15290,0.0,0.0,4
JVASP-102327,8.608,8.608,6
JVASP-101143,0.0,0.0,4
JVASP-13148,2.319,2.319,17
JVASP-19825,0.0,0.0,2
JVASP-2577,1.978,1.978,8
JVASP-102460,0.0,0.0,4
JVASP-106669,1.422,1.422,9
JVASP-16002,3.5,3.5,5
