jid,formation_energy_peratom,target,num_atoms
JVASP-128733,0.48036,0.48036,3
JVASP-98462,-0.32014,-0.32014,16
JVASP-90000,-2.22023,-2.22023,9
JVASP-25246,0.13795,0.13795,4
JVASP-106220,-1.57686,-1.57686,10
JVASP-102187,-0.50921,-0.50921,6
JVASP-112340,-0.24669,-0.24669,12
JVASP-15285,-0.55349,-0.55349,4
JVASP-125450,-0.5717,-0.5717,4
JVASP-63672,-2.09761,-2.09761,46
JVASP-146814,-0.98985,-0.98985,22
JVASP-35043,0.03442,0.03442,6
JVASP-33324,-1.50691,-1.50691,32
JVASP-93192,0.1207,0.1207,8
JVASP-151808,-0.08372,-0.08372,12
JVASP-29442,-0.30927,-0.30927,35
JVASP-148131,-1.76864,-1.76864,16
JVASP-92627,-0.60687,-0.60687,5
JVASP-58414,-0.63622,-0.63622,11
JVASP-75736,0.3536,0.3536,4
JVASP-16021,-0.49218,-0.49218,6
JVASP-146367,-0.58924,-0.58924,28
JVASP-70866,-0.12168,-0.12168,4
JVASP-33837,-1.33963,-1.33963,8
JVASP-76959,2.61811,2.61811,4
JVASP-68919,0.16317,0.16317,4
JVASP-11042,-2.13994,-2.13994,16
JVASP-29135,-0.37274,-0.37274,12
JVASP-35178,-2.40432,-2.40432,26
JVASP-130819,0.15621,0.15621,4
JVASP-139709,0.94426,0.94426,3
JVASP-65139,-0.04454,-0.04454,3
JVASP-147213,-0.44597,-0.44597,15
JVASP-136662,-0.85934,-0.85934,3
JVASP-64408,0.81414,0.81414,6
JVASP-136826,-0.92362,-0.92362,5
JVASP-25334,0.24371,0.24371,2
JVASP-139328,0.34107,0.34107,2
JVASP-53404,-0.60164,-0.60164,14
JVASP-46114,-1.64922,-1.64922,10
JVASP-141295,0.07608,0.07608,22
JVASP-104155,0.01722,0.01722,28
JVASP-98625,-0.39162,-0.39162,40
JVASP-99904,-0.3333,-0.3333,6
JVASP-39301,-0.44029,-0.44029,5
JVASP-70822,-0.24006,-0.24006,4
JVASP-118927,-0.09978,-0.09978,3
JVASP-88151,-0.58389,-0.58389,30
JVASP-66433,1.2544,1.2544,3
JVASP-30759,-1.82291,-1.82291,14
JVASP-102141,-0.4654,-0.4654,10
JVASP-14749,-0.42304,-0.42304,6
JVASP-8790,0.33889,0.33889,4
JVASP-14508,-0.25826,-0.25826,4
JVASP-106046,-0.37804,-0.37804,4
JVASP-151283,0.2045,0.2045,12
JVASP-140459,-0.30768,-0.30768,16
JVASP-20080,-0.28598,-0.28598,8
JVASP-153333,-0.17966,-0.17966,12
JVASP-153783,-0.61476,-0.61476,16
JVASP-139164,-1.12699,-1.12699,3
JVASP-134528,-0.16077,-0.16077,3
JVASP-145332,-1.60582,-1.60582,12
JVASP-129251,0.07132,0.07132,4
JVASP-150238,-0.39565,-0.39565,9
JVASP-16682,-0.28068,-0.28068,5
JVASP-10008,-0.06234,-0.06234,18
JVASP-109118,-0.37935,-0.37935,9
JVASP-125001,0.76521,0.76521,4
JVASP-56435,-1.52712,-1.52712,18
JVASP-115221,-2.74151,-2.74151,5
JVASP-64835,0.30864,0.30864,6
JVASP-85528,-1.28618,-1.28618,8
JVASP-149744,-0.69403,-0.69403,8
JVASP-79110,-0.04907,-0.04907,3
JVASP-116783,-2.26651,-2.26651,19
JVASP-55695,-0.91762,-0.91762,21
JVASP-147238,-1.06249,-1.06249,20
JVASP-66249,1.54352,1.54352,6
JVASP-8734,-0.52925,-0.52925,3
JVASP-16622,-0.48479,-0.48479,2
JVASP-39878,-0.33712,-0.33712,4
JVASP-152117,-0.98779,-0.98779,12
JVASP-10862,-0.92622,-0.92622,10
JVASP-133777,0.88422,0.88422,3
JVASP-71144,0.11801,0.11801,4
JVASP-127368,0.06323,0.06323,2
JVASP-153404,-0.04067,-0.04067,13
JVASP-90795,3.61212,3.61212,8
JVASP-144332,-0.92576,-0.92576,24
JVASP-43806,-2.38143,-2.38143,17
JVASP-139628,-2.44842,-2.44842,4
JVASP-107278,-0.53462,-0.53462,8
JVASP-112254,-0.34905,-0.34905,48
JVASP-117723,-1.2901,-1.2901,3
JVASP-43938,-2.85615,-2.85615,28
JVASP-48671,-2.1277,-2.1277,15
JVASP-51136,1.28617,1.28617,3
JVASP-44431,-2.76413,-2.76413,12
JVASP-21609,-1.8914,-1.8914,18
JVASP-105975,-0.41757,-0.41757,4
JVASP-100751,-0.50868,-0.50868,4
JVASP-65027,0.75234,0.75234,6
JVASP-4394,-0.35451,-0.35451,5
JVASP-26811,-2.02378,-2.02378,28
JVASP-152377,-0.23934,-0.23934,12
JVASP-119234,-0.65039,-0.65039,20
JVASP-52210,-1.50272,-1.50272,18
JVASP-119386,-1.49023,-1.49023,24
JVASP-142062,-2.90755,-2.90755,22
JVASP-126118,-0.26858,-0.26858,4
JVASP-105208,0.0957,0.0957,8
JVASP-154665,-1.4028,-1.4028,16
JVASP-34078,-0.48769,-0.48769,24
JVASP-9787,-3.21585,-3.21585,18
JVASP-117503,-1.32225,-1.32225,6
JVASP-41184,-0.03633,-0.03633,8
JVASP-11012,-0.65082,-0.65082,13
JVASP-119527,-2.17366,-2.17366,20
JVASP-79566,-1.1149,-1.1149,4
JVASP-100255,-0.11126,-0.11126,8
JVASP-67253,0.33866,0.33866,3
JVASP-12662,-1.197,-1.197,14
JVASP-136657,0.24472,0.24472,3
JVASP-129401,0.30409,0.30409,2
JVASP-9365,-2.56503,-2.56503,14
JVASP-49626,-1.77656,-1.77656,22
JVASP-11817,-0.68038,-0.68038,10
JVASP-145119,-3.36707,-3.36707,19
JVASP-127331,1.08321,1.08321,2
JVASP-117628,-0.13736,-0.13736,3
JVASP-117357,-0.72815,-0.72815,18
JVASP-152486,-0.84345,-0.84345,12
JVASP-69160,0.0861,0.0861,4
JVASP-12240,-1.77491,-1.77491,12
JVASP-114534,-2.32446,-2.32446,4
JVASP-144888,-1.42996,-1.42996,28
JVASP-50640,-2.46043,-2.46043,14
JVASP-103370,-2.8429,-2.8429,5
JVASP-76235,-0.45419,-0.45419,24
JVASP-32126,-0.08766,-0.08766,29
JVASP-29063,-0.16857,-0.16857,12
JVASP-17623,-0.28198,-0.28198,4
JVASP-39451,-0.0325,-0.0325,4
JVASP-70976,0.1874,0.1874,4
JVASP-143801,-0.04085,-0.04085,21
JVASP-85614,-0.72122,-0.72122,10
JVASP-25626,-1.45148,-1.45148,16
JVASP-119664,-2.57771,-2.57771,30
JVASP-90639,-2.20213,-2.20213,8
JVASP-123288,-0.59556,-0.59556,2
JVASP-25630,-1.45755,-1.45755,36
JVASP-151642,-0.70755,-0.70755,10
JVASP-144159,-1.13751,-1.13751,14
JVASP-122830,-0.01007,-0.01007,4
JVASP-157462,-0.26153,-0.26153,4
JVASP-135874,-0.42167,-0.42167,3
JVASP-8580,-0.66359,-0.66359,2
JVASP-146980,-2.19091,-2.19091,12
JVASP-115838,0.32707,0.32707,3
JVASP-153830,-2.48839,-2.48839,16
JVASP-51054,0.02441,0.02441,8
JVASP-123618,0.14884,0.14884,4
JVASP-116988,-0.68116,-0.68116,12
JVASP-17900,-2.65418,-2.65418,8
JVASP-126392,-0.00898,-0.00898,4
JVASP-16467,-0.43362,-0.43362,4
JVASP-26336,-1.03131,-1.03131,4
JVASP-35619,-0.04431,-0.04431,8
JVASP-139681,-0.07597,-0.07597,3
JVASP-108890,-0.61128,-0.61128,4
JVASP-145918,-0.08725,-0.08725,12
JVASP-143833,0.03124,0.03124,20
JVASP-16548,-0.34656,-0.34656,3
JVASP-102680,-1.60635,-1.60635,8
JVASP-18090,-0.5229,-0.5229,5
JVASP-58479,-0.55263,-0.55263,14
JVASP-42751,-1.7816,-1.7816,16
JVASP-59678,-0.22775,-0.22775,13
JVASP-94296,-0.92025,-0.92025,6
JVASP-19828,-0.17209,-0.17209,6
JVASP-13029,-1.58975,-1.58975,13
JVASP-67032,-0.0901,-0.0901,3
JVASP-143109,-1.58056,-1.58056,18
JVASP-47815,-2.1811,-2.1811,7
JVASP-36599,-1.84676,-1.84676,5
JVASP-107145,-2.11779,-2.11779,10
JVASP-63615,-0.16685,-0.16685,9
JVASP-107316,-0.40557,-0.40557,10
JVASP-89911,-0.71178,-0.71178,9
JVASP-74867,0.32145,0.32145,4
JVASP-101478,-0.75706,-0.75706,4
JVASP-64664,0.09202,0.09202,6
JVASP-99540,-0.31363,-0.31363,4
JVASP-102067,-0.81392,-0.81392,5
JVASP-155712,-0.68125,-0.68125,5
JVASP-140534,-2.29039,-2.29039,28
JVASP-36146,0.05574,0.05574,4
JVASP-156125,-0.0436,-0.0436,6
JVASP-39238,-0.87499,-0.87499,4
JVASP-134000,0.04499,0.04499,3
JVASP-105622,-2.15474,-2.15474,10
JVASP-137148,1.16676,1.16676,3
JVASP-14798,-0.23327,-0.23327,3
JVASP-104951,-0.93621,-0.93621,6
JVASP-37291,-0.77573,-0.77573,16
JVASP-79644,0.27405,0.27405,4
JVASP-46094,-3.29001,-3.29001,24
JVASP-129615,0.73371,0.73371,2
JVASP-151305,-2.67322,-2.67322,10
JVASP-29297,-2.69166,-2.69166,24
JVASP-108638,-0.99534,-0.99534,4
JVASP-75789,0.54538,0.54538,4
JVASP-42997,-1.72394,-1.72394,24
JVASP-121522,-0.74425,-0.74425,20
JVASP-67589,-0.00355,-0.00355,4
JVASP-21888,-0.58168,-0.58168,10
JVASP-98682,-0.87227,-0.87227,24
JVASP-25306,0.10166,0.10166,2
JVASP-133401,-2.84007,-2.84007,27
JVASP-42192,-1.53631,-1.53631,18
JVASP-120238,0.50689,0.50689,2
JVASP-128345,0.42283,0.42283,4
JVASP-99468,-0.40006,-0.40006,4
JVASP-110046,-0.37517,-0.37517,4
JVASP-15516,-0.42636,-0.42636,4
JVASP-39022,0.49624,0.49624,4
JVASP-80297,0.2828,0.2828,4
JVASP-15014,-0.58382,-0.58382,7
JVASP-69371,-1.2306,-1.2306,4
JVASP-38408,-0.40184,-0.40184,4
JVASP-69697,0.52647,0.52647,3
JVASP-147476,-2.41749,-2.41749,20
JVASP-28798,-0.69746,-0.69746,12
JVASP-85627,-0.41365,-0.41365,10
JVASP-93480,-2.19451,-2.19451,6
JVASP-66487,0.61477,0.61477,6
JVASP-14013,-0.70777,-0.70777,8
JVASP-55691,-0.31957,-0.31957,20
JVASP-70920,0.01218,0.01218,4
JVASP-34358,-2.2552,-2.2552,5
JVASP-71140,0.42841,0.42841,4
JVASP-101924,-0.38582,-0.38582,31
JVASP-43005,-2.0242,-2.0242,16
JVASP-99720,-1.94103,-1.94103,10
JVASP-154227,-1.48617,-1.48617,16
JVASP-91789,-0.6321,-0.6321,8
JVASP-65186,0.19183,0.19183,6
JVASP-81251,-0.12303,-0.12303,4
JVASP-94837,-0.52599,-0.52599,7
JVASP-35061,0.36521,0.36521,6
JVASP-140569,-1.79574,-1.79574,22
JVASP-115929,-0.83705,-0.83705,3
JVASP-98787,-3.11301,-3.11301,60
JVASP-14545,-1.46532,-1.46532,2
JVASP-78462,0.2435,0.2435,2
JVASP-15672,-0.50098,-0.50098,6
JVASP-78769,-0.41587,-0.41587,2
JVASP-42112,-0.31088,-0.31088,4
JVASP-155530,-0.7564,-0.7564,5
JVASP-156279,-0.16893,-0.16893,6
JVASP-136007,0.13491,0.13491,3
JVASP-94968,-2.9188,-2.9188,7
JVASP-91216,-2.42613,-2.42613,10
JVASP-7843,0.00013,0.00013,2
JVASP-130042,-0.26277,-0.26277,9
JVASP-114771,0.78567,0.78567,4
JVASP-16881,-0.92005,-0.92005,9
JVASP-18429,-1.27468,-1.27468,6
JVASP-46038,-3.16704,-3.16704,22
JVASP-144015,-1.8799,-1.8799,18
JVASP-116048,-1.48534,-1.48534,4
JVASP-152189,-1.69499,-1.69499,12
JVASP-51149,0.4991,0.4991,4
JVASP-87010,-0.01641,-0.01641,12
JVASP-155342,-1.29479,-1.29479,9
JVASP-143169,-3.45058,-3.45058,24
JVASP-54941,-0.41036,-0.41036,12
JVASP-109476,-1.14865,-1.14865,10
JVASP-71680,0.52317,0.52317,4
JVASP-54836,-0.09818,-0.09818,12
JVASP-68345,0.41484,0.41484,5
JVASP-68923,0.53024,0.53024,4
JVASP-38476,0.36398,0.36398,4
JVASP-156394,-0.1932,-0.1932,3
JVASP-33740,-1.00259,-1.00259,40
JVASP-97924,-1.65087,-1.65087,76
JVASP-41309,-0.11822,-0.11822,4
JVASP-101732,-0.25342,-0.25342,6
JVASP-153314,-0.7361,-0.7361,16
JVASP-21510,-0.47506,-0.47506,16
JVASP-65477,0.52273,0.52273,4
JVASP-14540,-0.15368,-0.15368,4
JVASP-135321,-1.59632,-1.59632,3
JVASP-100542,-3.38006,-3.38006,7
JVASP-56582,0.73404,0.73404,12
JVASP-103226,0.31533,0.31533,4
JVASP-124326,0.5953,0.5953,2
JVASP-119921,1.0753,1.0753,3
JVASP-12018,-1.82397,-1.82397,10
JVASP-144464,-3.05511,-3.05511,28
JVASP-142701,-1.0928,-1.0928,12
JVASP-20306,-0.27113,-0.27113,16
JVASP-39033,-0.387,-0.387,4
JVASP-92469,-1.74401,-1.74401,5
JVASP-19741,-1.09074,-1.09074,2
JVASP-70463,0.03142,0.03142,4
JVASP-66188,0.69561,0.69561,6
JVASP-135961,0.10895,0.10895,3
JVASP-100010,-0.24423,-0.24423,4
JVASP-40258,-0.31057,-0.31057,4
JVASP-97985,-1.13228,-1.13228,10
JVASP-110287,-0.46941,-0.46941,10
JVASP-61086,-2.70338,-2.70338,36
JVASP-115551,-0.42991,-0.42991,3
JVASP-36648,-0.90155,-0.90155,4
JVASP-144027,-2.50585,-2.50585,20
JVASP-94369,0.20712,0.20712,6
JVASP-26393,-1.28921,-1.28921,7
JVASP-145892,-1.60915,-1.60915,20
JVASP-29623,-0.58102,-0.58102,27
JVASP-105634,-1.81084,-1.81084,10
JVASP-126906,0.02461,0.02461,4
JVASP-45941,-2.05184,-2.05184,24
JVASP-63134,-2.30782,-2.30782,21
JVASP-90740,-0.63995,-0.63995,8
JVASP-71464,0.0786,0.0786,4
JVASP-108072,-0.52299,-0.52299,3
JVASP-49753,-2.8022,-2.8022,16
JVASP-29060,-0.82673,-0.82673,12
JVASP-20787,-0.22248,-0.22248,20
JVASP-90322,-0.66229,-0.66229,9
JVASP-12142,-0.0769,-0.0769,3
JVASP-10117,-0.41204,-0.41204,12
JVASP-107965,0.00019,0.00019,8
JVASP-153466,-0.055,-0.055,13
JVASP-105394,-0.19419,-0.19419,8
JVASP-67698,0.29044,0.29044,3
JVASP-152731,-0.38739,-0.38739,15
JVASP-96877,-1.0313,-1.0313,30
JVASP-121428,-0.82104,-0.82104,16
JVASP-38964,-0.41865,-0.41865,4
JVASP-79452,0.45342,0.45342,4
JVASP-41047,-0.53767,-0.53767,4
JVASP-139578,-0.81875,-0.81875,3
JVASP-65209,0.8057,0.8057,6
JVASP-140683,-0.46404,-0.46404,14
JVASP-35736,-0.70016,-0.70016,4
JVASP-51762,-1.95771,-1.95771,16
JVASP-109382,-0.39477,-0.39477,8
JVASP-136189,-0.20442,-0.20442,4
JVASP-75447,0.78273,0.78273,4
JVASP-41388,-4.07127,-4.07127,4
JVASP-78743,0.31272,0.31272,3
JVASP-74860,0.22606,0.22606,4
JVASP-98036,-0.56642,-0.56642,13
JVASP-93713,-1.10212,-1.10212,6
JVASP-9182,-1.79914,-1.79914,13
JVASP-120595,-2.78056,-2.78056,20
JVASP-141460,-0.73706,-0.73706,28
JVASP-140862,-1.14614,-1.14614,26
JVASP-23694,-1.94621,-1.94621,30
JVASP-21542,-0.87408,-0.87408,24
JVASP-5857,-1.45936,-1.45936,4
JVASP-151604,-3.41783,-3.41783,10
JVASP-105116,-0.33155,-0.33155,4
JVASP-140375,-2.19473,-2.19473,20
JVASP-91675,-0.67571,-0.67571,8
JVASP-87222,-2.04655,-2.04655,9
JVASP-146828,-3.31848,-3.31848,12
JVASP-12374,-1.61944,-1.61944,10
JVASP-106270,-0.33623,-0.33623,4
JVASP-141583,-1.78162,-1.78162,18
JVASP-110310,-1.51546,-1.51546,8
JVASP-148489,-0.0137,-0.0137,1
JVASP-88819,-0.22978,-0.22978,36
JVASP-141192,-3.05142,-3.05142,13
JVASP-18367,-1.22318,-1.22318,7
JVASP-134209,-2.20065,-2.20065,5
JVASP-102639,-2.55777,-2.55777,9
JVASP-63569,-0.78192,-0.78192,8
JVASP-129869,0.09349,0.09349,4
JVASP-74422,-0.25155,-0.25155,4
JVASP-14600,-0.09757,-0.09757,1
JVASP-85301,0.06501,0.06501,16
JVASP-101612,-0.02138,-0.02138,4
JVASP-69801,0.06472,0.06472,4
JVASP-117313,-1.89661,-1.89661,28
JVASP-138363,-0.0443,-0.0443,3
JVASP-54828,-0.87485,-0.87485,20
JVASP-20878,-0.49281,-0.49281,14
JVASP-152273,-1.84185,-1.84185,12
JVASP-66319,0.07557,0.07557,6
JVASP-8770,-0.04161,-0.04161,5
JVASP-103449,0.03516,0.03516,2
JVASP-17624,-0.57068,-0.57068,5
JVASP-43523,-2.28643,-2.28643,16
JVASP-110050,-0.96433,-0.96433,4
JVASP-3135,-3.2366,-3.2366,6
JVASP-128233,0.8131,0.8131,2
JVASP-130833,-0.75668,-0.75668,4
JVASP-92682,-0.58873,-0.58873,5
JVASP-75492,0.11753,0.11753,4
JVASP-99530,-2.70488,-2.70488,10
JVASP-111627,-2.09186,-2.09186,16
JVASP-142440,-2.49696,-2.49696,14
JVASP-9850,-2.10745,-2.10745,16
JVASP-21571,-0.56119,-0.56119,16
JVASP-22131,-1.89248,-1.89248,14
JVASP-142749,-1.50114,-1.50114,12
JVASP-37378,-0.2263,-0.2263,4
JVASP-143844,-2.85152,-2.85152,20
JVASP-57368,-1.25716,-1.25716,24
JVASP-103317,-0.2312,-0.2312,4
JVASP-19658,-0.3803,-0.3803,4
JVASP-136906,-0.20446,-0.20446,3
JVASP-142493,-0.93587,-0.93587,12
JVASP-92755,-2.69831,-2.69831,5
JVASP-115504,-1.03262,-1.03262,5
JVASP-129418,0.0127,0.0127,4
JVASP-56741,-0.86281,-0.86281,9
JVASP-9802,-1.63522,-1.63522,14
JVASP-141099,-0.81575,-0.81575,20
JVASP-37310,-0.47054,-0.47054,5
JVASP-40738,-2.23713,-2.23713,20
JVASP-126396,-0.49643,-0.49643,4
JVASP-17750,0.04131,0.04131,6
JVASP-143680,-2.73203,-2.73203,17
JVASP-122303,-2.24226,-2.24226,11
JVASP-56242,-1.16662,-1.16662,10
JVASP-139039,0.08775,0.08775,3
JVASP-21091,-1.26168,-1.26168,12
JVASP-125440,-0.56824,-0.56824,4
JVASP-15885,-0.68221,-0.68221,6
JVASP-108584,-1.08943,-1.08943,10
JVASP-17380,-0.82912,-0.82912,6
JVASP-134824,-0.94622,-0.94622,3
JVASP-15450,-0.58758,-0.58758,5
JVASP-146977,-1.86652,-1.86652,24
JVASP-99567,-0.60325,-0.60325,10
JVASP-68875,0.33765,0.33765,3
JVASP-123661,-0.54192,-0.54192,3
JVASP-103536,-1.08802,-1.08802,10
JVASP-28875,-0.62119,-0.62119,12
JVASP-85332,-0.64562,-0.64562,12
JVASP-88024,-0.51052,-0.51052,36
JVASP-104657,-1.09177,-1.09177,5
JVASP-2865,-1.89181,-1.89181,7
JVASP-151827,-0.94711,-0.94711,12
JVASP-66848,0.13313,0.13313,3
JVASP-155540,-0.30626,-0.30626,5
JVASP-149007,-0.46731,-0.46731,6
JVASP-40864,-0.67363,-0.67363,4
JVASP-25163,0.00855,0.00855,1
JVASP-78544,0.13636,0.13636,1
JVASP-99281,-1.87798,-1.87798,24
JVASP-139162,-1.91258,-1.91258,4
JVASP-47757,-1.97342,-1.97342,23
JVASP-12137,-0.20852,-0.20852,9
JVASP-85432,-0.80869,-0.80869,10
JVASP-115780,2.98169,2.98169,3
JVASP-39854,-0.17403,-0.17403,4
JVASP-152558,-1.0409,-1.0409,12
JVASP-61695,-2.42979,-2.42979,24
JVASP-93863,-0.44258,-0.44258,6
JVASP-55472,-2.15654,-2.15654,28
JVASP-121404,-3.72372,-3.72372,12
JVASP-16458,-0.56028,-0.56028,2
JVASP-64152,0.41879,0.41879,6
JVASP-100924,-1.9877,-1.9877,10
JVASP-134113,-0.19371,-0.19371,3
JVASP-152782,-1.63481,-1.63481,14
JVASP-9755,-2.01952,-2.01952,11
JVASP-46852,-1.93904,-1.93904,14
JVASP-22620,-2.27054,-2.27054,5
JVASP-20218,-1.0181,-1.0181,3
JVASP-46875,-2.79613,-2.79613,19
JVASP-127508,0.34906,0.34906,2
JVASP-40165,-0.44788,-0.44788,24
JVASP-15494,-0.56404,-0.56404,5
JVASP-36517,-2.07957,-2.07957,24
JVASP-47953,-2.15302,-2.15302,18
JVASP-66165,1.3834,1.3834,3
JVASP-120917,0.05327,0.05327,6
JVASP-52893,-0.45716,-0.45716,16
JVASP-20604,-0.96299,-0.96299,2
JVASP-15770,-0.63525,-0.63525,6
JVASP-117627,0.42912,0.42912,3
JVASP-30489,-1.6853,-1.6853,12
JVASP-64555,0.45246,0.45246,6
JVASP-10007,-2.26094,-2.26094,18
JVASP-86259,-0.37715,-0.37715,16
JVASP-9385,-0.61497,-0.61497,11
JVASP-43812,-1.40133,-1.40133,13
JVASP-97428,-1.21489,-1.21489,44
JVASP-92631,1.5486,1.5486,5
JVASP-28384,-0.9461,-0.9461,6
JVASP-125074,1.73755,1.73755,4
JVASP-98846,-0.52114,-0.52114,16
JVASP-120001,0.14743,0.14743,4
JVASP-134563,-1.40945,-1.40945,6
JVASP-114471,0.36961,0.36961,3
JVASP-18117,-0.82932,-0.82932,9
JVASP-103712,0.04363,0.04363,8
JVASP-16088,0.0647,0.0647,1
JVASP-141998,-0.45968,-0.45968,28
JVASP-42174,-2.60244,-2.60244,18
JVASP-74488,-0.34328,-0.34328,4
JVASP-151462,-0.83304,-0.83304,11
JVASP-40147,-1.53826,-1.53826,18
JVASP-92357,-1.65235,-1.65235,5
JVASP-99343,-1.52074,-1.52074,68
JVASP-118071,0.25178,0.25178,6
JVASP-156091,-0.22775,-0.22775,5
JVASP-151589,-0.87054,-0.87054,10
JVASP-36337,0.01088,0.01088,2
JVASP-59298,-3.31902,-3.31902,42
JVASP-40834,-0.04253,-0.04253,3
JVASP-8071,-0.47488,-0.47488,8
JVASP-125146,0.2955,0.2955,12
JVASP-128433,-0.42634,-0.42634,3
JVASP-46906,-2.36606,-2.36606,10
JVASP-18247,-0.55307,-0.55307,4
JVASP-37017,-1.24833,-1.24833,12
JVASP-122047,-0.40094,-0.40094,16
JVASP-151024,-1.68898,-1.68898,11
JVASP-64494,0.14487,0.14487,6
JVASP-30975,-1.09395,-1.09395,32
JVASP-132197,-0.01033,-0.01033,29
JVASP-40671,-2.25773,-2.25773,25
JVASP-121063,1.90752,1.90752,2
JVASP-71432,0.36792,0.36792,4
JVASP-100273,-0.88259,-0.88259,9
JVASP-142462,-3.45008,-3.45008,24
JVASP-109333,-1.04226,-1.04226,6
JVASP-14920,-0.947,-0.947,5
JVASP-147115,-2.74718,-2.74718,28
JVASP-79044,-0.26029,-0.26029,4
JVASP-70887,0.36463,0.36463,4
JVASP-17954,-0.48929,-0.48929,6
JVASP-144176,-2.509,-2.509,14
JVASP-11153,-1.56636,-1.56636,10
JVASP-117733,3.62396,3.62396,2
JVASP-101974,-0.39418,-0.39418,42
JVASP-106153,0.25246,0.25246,3
JVASP-137060,-0.56799,-0.56799,3
JVASP-115218,-2.08336,-2.08336,5
JVASP-34732,-0.46214,-0.46214,16
JVASP-151842,-1.69803,-1.69803,12
JVASP-128382,0.01254,0.01254,4
JVASP-149284,-1.7857,-1.7857,6
JVASP-29674,-0.581,-0.581,30
JVASP-29031,-0.33606,-0.33606,12
JVASP-134133,0.45443,0.45443,3
JVASP-119376,-1.91424,-1.91424,24
JVASP-70856,0.15287,0.15287,4
JVASP-50362,-1.65869,-1.65869,16
JVASP-13095,-2.34471,-2.34471,18
JVASP-58402,-2.22043,-2.22043,15
JVASP-60091,-2.36175,-2.36175,80
JVASP-34276,-2.75637,-2.75637,10
JVASP-131496,0.28037,0.28037,12
JVASP-59172,-1.19428,-1.19428,24
JVASP-149236,-0.0972,-0.0972,6
JVASP-153595,-0.42222,-0.42222,13
JVASP-88004,-2.38841,-2.38841,10
JVASP-35514,-0.27405,-0.27405,7
JVASP-102921,-0.54719,-0.54719,4
JVASP-129837,-0.37074,-0.37074,4
JVASP-107281,-0.08626,-0.08626,4
JVASP-85417,-0.05715,-0.05715,6
JVASP-144285,-1.84209,-1.84209,16
JVASP-145261,-0.15845,-0.15845,18
JVASP-135553,-0.81376,-0.81376,3
JVASP-127304,0.35551,0.35551,2
JVASP-107557,-0.62951,-0.62951,8
JVASP-103798,-0.35731,-0.35731,20
JVASP-57865,-2.21365,-2.21365,12
JVASP-19843,-0.53095,-0.53095,6
JVASP-156065,-0.76176,-0.76176,5
JVASP-101581,-0.45004,-0.45004,4
JVASP-49927,-1.09813,-1.09813,18
JVASP-155235,-0.04789,-0.04789,7
JVASP-35850,-1.85978,-1.85978,6
JVASP-136288,1.17374,1.17374,4
JVASP-107764,-0.17817,-0.17817,4
JVASP-55621,-1.69876,-1.69876,22
JVASP-8010,-1.74294,-1.74294,2
JVASP-25155,0.2164,0.2164,6
JVASP-113746,0.95009,0.95009,3
JVASP-151917,-0.73053,-0.73053,12
JVASP-37314,-2.9274,-2.9274,5
JVASP-3270,-0.50346,-0.50346,8
JVASP-100637,-3.02949,-3.02949,4
JVASP-108937,-0.35116,-0.35116,9
JVASP-92638,-0.53178,-0.53178,5
JVASP-111557,-1.51664,-1.51664,20
JVASP-149040,-0.69962,-0.69962,6
JVASP-19956,-2.17184,-2.17184,2
JVASP-119642,-1.16538,-1.16538,14
JVASP-20103,-2.06569,-2.06569,2
JVASP-125244,0.10666,0.10666,4
JVASP-128939,0.28678,0.28678,2
JVASP-134138,0.22341,0.22341,3
JVASP-91728,-0.32342,-0.32342,8
JVASP-57779,-2.06349,-2.06349,24
JVASP-154079,-1.48533,-1.48533,16
JVASP-156338,-0.56196,-0.56196,3
JVASP-8269,-2.33321,-2.33321,3
JVASP-70946,0.03944,0.03944,4
JVASP-123267,0.04107,0.04107,4
JVASP-11117,-1.97043,-1.97043,10
JVASP-103574,-3.46698,-3.46698,10
JVASP-40785,-0.56218,-0.56218,3
JVASP-13172,-3.06218,-3.06218,10
JVASP-110500,-1.67006,-1.67006,10
JVASP-96950,-1.52189,-1.52189,50
JVASP-143268,-2.70946,-2.70946,18
JVASP-137802,0.50354,0.50354,3
JVASP-152462,-0.86329,-0.86329,12
JVASP-142120,-1.97284,-1.97284,13
JVASP-111094,-2.27267,-2.27267,7
JVASP-135558,-0.5674,-0.5674,3
JVASP-153277,-0.28576,-0.28576,16
JVASP-53300,0.26341,0.26341,3
JVASP-145683,-1.1512,-1.1512,12
JVASP-122242,-0.94175,-0.94175,14
JVASP-38031,-3.05098,-3.05098,6
JVASP-115064,-1.15275,-1.15275,3
JVASP-78484,0.0001,0.0001,3
JVASP-78295,0.23723,0.23723,2
JVASP-39085,-1.24544,-1.24544,2
JVASP-3084,-0.86822,-0.86822,8
JVASP-124372,-0.03004,-0.03004,2
JVASP-138847,-2.23557,-2.23557,6
JVASP-37553,-0.29775,-0.29775,8
JVASP-8464,-2.60238,-2.60238,5
JVASP-86285,-0.93985,-0.93985,7
JVASP-42240,-2.3534,-2.3534,14
JVASP-92569,0.13308,0.13308,5
JVASP-140613,-1.93754,-1.93754,18
JVASP-70961,0.01547,0.01547,4
JVASP-131917,0.15503,0.15503,8
JVASP-139573,0.25786,0.25786,3
JVASP-46285,-1.50935,-1.50935,24
JVASP-122084,-1.76226,-1.76226,30
JVASP-125086,0.22827,0.22827,4
JVASP-18516,-0.93395,-0.93395,8
