jid,ehull,target,num_atoms
JVASP-68974,1.8095,1.8095,4
JVASP-87961,0.0022,0.0022,36
JVASP-65641,0.1756,0.1756,4
JVASP-91770,0.0,0.0,8
JVASP-66618,0.7726,0.7726,3
JVASP-90496,0.0,0.0,9
JVASP-66468,1.3537,1.3537,6
JVASP-63209,0.0982,0.0982,9
JVASP-66386,1.0076,1.0076,6
JVASP-90405,0.0,0.0,9
JVASP-63089,0.0,0.0,6
JVASP-89930,0.0,0.0,9
JVASP-61048,0.099,0.099,24
JVASP-69219,0.3945,0.3945,4
JVASP-43797,0.081,0.081,6
JVASP-66071,1.5923,1.5923,3
JVASP-62649,0.0008,0.0008,10
JVASP-52389,0.0094,0.0094,18
JVASP-69094,1.1409,1.1409,4
JVASP-49842,0.0799,0.0799,4
JVASP-66150,0.1875,0.1875,4
JVASP-86300,0.0,0.0,14
JVASP-90276,0.0544,0.0544,9
JVASP-66264,1.7298,1.7298,3
JVASP-66174,1.234,1.234,6
JVASP-61365,0.085,0.085,18
JVASP-66430,2.3568,2.3568,3
JVASP-63443,0.0,0.0,16
JVASP-88755,0.0,0.0,34
JVASP-86529,0.0055,0.0055,12
JVASP-69170,1.0139,1.0139,4
JVASP-91583,0.0119,0.0119,8
JVASP-65643,1.1163,1.1163,4
JVASP-69053,0.5883,0.5883,6
JVASP-65605,0.1718,0.1718,4
JVASP-69374,0.6332,0.6332,4
JVASP-65538,0.8564,0.8564,4
JVASP-68975,0.6763,0.6763,4
JVASP-69332,0.4957,0.4957,4
JVASP-90789,0.24,0.24,8
JVASP-90066,0.0661,0.0661,9
JVASP-90737,0.0,0.0,8
JVASP-85744,0.0,0.0,10
JVASP-66305,0.9919,0.9919,6
JVASP-66111,0.87,0.87,6
JVASP-66651,0.8507,0.8507,3
JVASP-66469,1.4532,1.4532,6
JVASP-15077,0.0281,0.0281,6
JVASP-62523,0.0,0.0,13
JVASP-66503,1.4095,1.4095,3
JVASP-66344,0.8657,0.8657,6
JVASP-69131,0.4765,0.4765,4
JVASP-3885,0.0,0.0,9
JVASP-66072,1.1946,1.1946,3
JVASP-86877,0.0,0.0,12
JVASP-87003,0.0064,0.0064,8
JVASP-86407,0.0,0.0,6
JVASP-88942,0.0,0.0,7
JVASP-90200,0.0,0.0,9
JVASP-69016,0.3705,0.3705,4
JVASP-98684,0.0,0.0,24
JVASP-63583,0.072,0.072,22
JVASP-66541,0.5138,0.5138,3
JVASP-62163,0.0,0.0,24
JVASP-63743,0.0068,0.0068,4
JVASP-62361,0.0,0.0,40
JVASP-48948,0.1084,0.1084,11
JVASP-90835,0.0101,0.0101,8
JVASP-90024,0.0,0.0,9
JVASP-87074,0.0066,0.0066,7
JVASP-63289,0.0187,0.0187,20
JVASP-65804,0.4608,0.4608,4
JVASP-66175,1.1722,1.1722,6
JVASP-66265,1.6947,1.6947,6
JVASP-3189,0.0,0.0,8
JVASP-65419,0.217,0.217,4
JVASP-66584,1.9799,1.9799,3
JVASP-66151,1.6256,1.6256,6
JVASP-86807,0.0176,0.0176,17
JVASP-91920,0.0234,0.0234,8
JVASP-66652,1.9134,1.9134,3
JVASP-65571,0.568,0.568,4
JVASP-61815,0.0461,0.0461,56
JVASP-65755,0.8526,0.8526,4
JVASP-66307,1.9669,1.9669,3
JVASP-66470,0.5163,0.5163,3
JVASP-65685,0.0706,0.0706,4
JVASP-66619,0.587,0.587,3
JVASP-69257,0.3689,0.3689,4
JVASP-66074,0.8712,0.8712,3
JVASP-66112,1.9182,1.9182,6
JVASP-69292,0.7786,0.7786,6
JVASP-66225,1.5852,1.5852,6
JVASP-63444,0.0,0.0,6
JVASP-65644,1.2472,1.2472,4
JVASP-53562,0.0482,0.0482,28
JVASP-91970,0.0,0.0,8
JVASP-69171,0.0604,0.0604,4
JVASP-66345,1.4568,1.4568,6
JVASP-15186,0.0,0.0,5
JVASP-42334,0.1927,0.1927,12
JVASP-66683,0.8906,0.8906,6
JVASP-66504,1.411,1.411,6
JVASP-66387,1.4945,1.4945,3
JVASP-4837,0.2632,0.2632,10
JVASP-69220,0.4603,0.4603,4
JVASP-66543,1.4538,1.4538,6
JVASP-14024,0.0,0.0,8
JVASP-69335,0.14,0.14,4
JVASP-50336,0.0262,0.0262,14
JVASP-91871,0.097,0.097,8
JVASP-66176,1.0345,1.0345,3
JVASP-61377,0.0,0.0,6
JVASP-68936,0.8239,0.8239,4
JVASP-28370,0.1486,0.1486,3
JVASP-60799,0.0871,0.0871,12
JVASP-66653,1.3137,1.3137,6
JVASP-66585,1.5623,1.5623,6
JVASP-69017,0.3333,0.3333,4
JVASP-69375,0.1245,0.1245,4
JVASP-66308,1.8782,1.8782,6
JVASP-66076,1.3583,1.3583,6
JVASP-66620,1.6422,1.6422,6
JVASP-66266,1.6324,1.6324,6
JVASP-43554,0.0,0.0,18
JVASP-66113,1.4858,1.4858,6
JVASP-86636,0.0,0.0,5
JVASP-86176,0.0,0.0,6
JVASP-85955,0.1466,0.1466,18
JVASP-86073,0.0,0.0,18
JVASP-52573,0.0313,0.0313,12
JVASP-62528,0.0001,0.0001,9
JVASP-85610,0.0,0.0,6
JVASP-65757,0.4149,0.4149,4
JVASP-14657,0.0,0.0,6
JVASP-65718,1.3944,1.3944,4
JVASP-65500,0.2762,0.2762,4
JVASP-65573,0.1902,0.1902,4
JVASP-66431,0.5105,0.5105,3
JVASP-4930,0.0414,0.0414,5
JVASP-63107,0.0,0.0,6
JVASP-22529,0.0,0.0,6
JVASP-42568,0.0855,0.0855,8
JVASP-48881,0.0795,0.0795,16
JVASP-91679,0.8588,0.8588,8
JVASP-66346,1.2785,1.2785,6
JVASP-63745,0.0,0.0,10
JVASP-92173,0.0,0.0,8
JVASP-86757,0.0103,0.0103,16
JVASP-47996,0.1143,0.1143,7
JVASP-69054,0.3175,0.3175,4
JVASP-69096,0.9713,0.9713,4
JVASP-66544,1.1727,1.1727,6
JVASP-42253,0.1593,0.1593,28
JVASP-63291,0.0001,0.0001,11
JVASP-63587,0.0002,0.0002,9
JVASP-85896,0.0,0.0,8
JVASP-88661,0.0114,0.0114,12
JVASP-88238,0.0234,0.0234,40
JVASP-66621,1.3842,1.3842,6
JVASP-66684,1.2558,1.2558,6
JVASP-48688,0.028,0.028,13
JVASP-66656,1.1023,1.1023,4
JVASP-61624,0.0001,0.0001,5
JVASP-28402,0.0652,0.0652,6
JVASP-48334,0.0,0.0,12
JVASP-69172,0.22,0.22,4
JVASP-52786,0.1449,0.1449,12
JVASP-66177,1.9004,1.9004,6
JVASP-66268,0.9174,0.9174,6
JVASP-69221,0.5429,0.5429,6
JVASP-66077,1.3733,1.3733,6
JVASP-12037,0.0477,0.0477,4
JVASP-65719,1.0628,1.0628,4
JVASP-86701,0.0903,0.0903,7
JVASP-65539,0.4685,0.4685,4
JVASP-69338,0.0206,0.0206,4
JVASP-66348,2.3078,2.3078,3
JVASP-91631,0.1614,0.1614,8
JVASP-66152,0.5219,0.5219,3
JVASP-85332,0.0,0.0,12
JVASP-66586,1.1463,1.1463,6
JVASP-90660,0.0,0.0,8
JVASP-69018,1.2359,1.2359,4
JVASP-66114,1.122,1.122,6
JVASP-43647,0.1058,0.1058,7
JVASP-22725,0.0,0.0,4
JVASP-65606,0.4686,0.4686,4
JVASP-65501,0.6487,0.6487,4
JVASP-66432,1.5362,1.5362,6
JVASP-69055,0.2606,0.2606,4
JVASP-61049,0.0,0.0,19
JVASP-66623,0.4297,0.4297,3
JVASP-15148,0.0,0.0,5
JVASP-87962,0.0,0.0,28
JVASP-89098,0.0,0.0,9
JVASP-5266,0.0239,0.0239,16
JVASP-68937,0.1604,0.1604,4
JVASP-3123,0.0,0.0,6
JVASP-42837,0.0,0.0,16
JVASP-69097,1.9514,1.9514,4
JVASP-18740,0.0924,0.0924,6
JVASP-87313,0.0,0.0,24
JVASP-66349,1.0527,1.0527,3
JVASP-63747,0.0,0.0,6
JVASP-86475,0.0438,0.0438,7
JVASP-86122,0.0164,0.0164,12
JVASP-66587,0.6328,0.6328,3
JVASP-62801,0.122,0.122,18
JVASP-48418,0.0,0.0,18
JVASP-91541,0.0,0.0,8
JVASP-66078,1.1399,1.1399,6
JVASP-68976,0.9164,0.9164,4
JVASP-66227,0.5174,0.5174,3
JVASP-65502,1.7949,1.7949,3
JVASP-65687,0.5613,0.5613,4
JVASP-66115,1.5613,1.5613,6
JVASP-66269,1.1728,1.1728,6
JVASP-69258,0.2069,0.2069,4
JVASP-61379,0.1043,0.1043,5
JVASP-18619,0.2578,0.2578,3
JVASP-69019,0.384,0.384,4
JVASP-66624,1.6946,1.6946,3
JVASP-90882,0.0,0.0,8
JVASP-89396,0.1023,0.1023,56
JVASP-86246,0.0,0.0,12
JVASP-66178,1.0913,1.0913,6
JVASP-66154,1.2119,1.2119,6
JVASP-69134,1.1467,1.1467,4
JVASP-69056,0.8167,0.8167,6
JVASP-65645,0.1721,0.1721,4
JVASP-65540,0.1994,0.1994,4
JVASP-62168,0.0,0.0,20
JVASP-66505,0.6057,0.6057,3
JVASP-62364,0.0,0.0,18
JVASP-66389,0.6975,0.6975,3
JVASP-62946,0.0,0.0,24
JVASP-61054,0.0484,0.0484,9
JVASP-69293,1.0232,1.0232,4
JVASP-68978,1.005,1.005,4
JVASP-66351,1.3984,1.3984,6
JVASP-66310,0.6234,0.6234,3
JVASP-88429,0.3548,0.3548,40
JVASP-12051,0.0198,0.0198,6
JVASP-42749,0.0,0.0,18
JVASP-66471,1.4108,1.4108,6
JVASP-88055,0.0886,0.0886,36
JVASP-66588,0.8536,0.8536,6
JVASP-66625,1.9511,1.9511,4
JVASP-66228,1.1914,1.1914,6
JVASP-48235,0.1912,0.1912,14
JVASP-90606,0.0354,0.0354,8
JVASP-14556,0.0,0.0,2
JVASP-66270,1.17,1.17,6
JVASP-14705,0.0,0.0,7
JVASP-92223,0.0,0.0,8
JVASP-90406,0.1988,0.1988,8
JVASP-66080,1.7614,1.7614,6
JVASP-69222,0.4662,0.4662,4
JVASP-66155,1.3743,1.3743,6
JVASP-69021,1.2473,1.2473,4
JVASP-66546,0.3772,0.3772,3
JVASP-86327,0.0,0.0,8
JVASP-66311,1.536,1.536,3
JVASP-66685,0.9997,0.9997,3
JVASP-90563,0.2161,0.2161,8
JVASP-85497,0.067,0.067,7
JVASP-20089,0.0,0.0,6
JVASP-63450,0.0,0.0,8
JVASP-66352,0.8891,0.8891,6
JVASP-66179,0.6316,0.6316,3
JVASP-91722,0.0055,0.0055,8
JVASP-66390,0.4856,0.4856,3
JVASP-90067,1.32,1.32,9
JVASP-65688,0.0543,0.0543,4
JVASP-66116,1.2204,1.2204,6
JVASP-65541,0.1495,0.1495,4
JVASP-86935,0.0236,0.0236,14
JVASP-88943,0.0509,0.0509,10
JVASP-66433,1.2623,1.2623,3
JVASP-68980,1.9328,1.9328,4
JVASP-63295,0.0118,0.0118,17
JVASP-65421,0.1613,0.1613,4
JVASP-62370,0.0,0.0,6
JVASP-66229,1.3672,1.3672,6
JVASP-66156,0.5355,0.5355,3
JVASP-66549,0.5208,0.5208,3
JVASP-66589,0.9355,0.9355,6
JVASP-43968,0.1471,0.1471,20
JVASP-62535,0.0,0.0,27
JVASP-69022,0.4858,0.4858,4
JVASP-62948,0.0,0.0,6
JVASP-5362,0.023,0.023,28
JVASP-52217,0.0449,0.0449,24
JVASP-66081,1.3879,1.3879,6
JVASP-63109,0.0,0.0,24
JVASP-69340,0.2284,0.2284,4
JVASP-65759,1.1949,1.1949,6
JVASP-69294,0.3277,0.3277,4
JVASP-15003,0.0,0.0,8
JVASP-66312,0.8403,0.8403,6
JVASP-87857,0.0,0.0,80
JVASP-66657,0.9728,0.9728,6
JVASP-69223,0.3687,0.3687,4
JVASP-66117,1.5579,1.5579,6
JVASP-63865,0.0,0.0,12
JVASP-66353,0.8976,0.8976,6
JVASP-62807,0.0,0.0,19
JVASP-66506,0.602,0.602,3
JVASP-66272,0.5044,0.5044,3
JVASP-89931,0.0213,0.0213,9
JVASP-22594,0.1074,0.1074,8
JVASP-48952,0.0652,0.0652,10
JVASP-63455,0.0,0.0,18
JVASP-66434,1.2056,1.2056,3
JVASP-62955,0.005,0.005,24
JVASP-15039,0.0055,0.0055,2
JVASP-65608,0.5544,0.5544,4
JVASP-66157,1.4554,1.4554,6
JVASP-68981,1.516,1.516,6
JVASP-63752,0.027,0.027,24
JVASP-69173,0.819,0.819,6
JVASP-65720,0.9817,0.9817,4
JVASP-66472,0.6492,0.6492,3
JVASP-66230,0.4943,0.4943,3
JVASP-69100,0.3383,0.3383,4
JVASP-43799,0.1107,0.1107,20
JVASP-66626,0.5715,0.5715,3
JVASP-65646,0.1618,0.1618,4
JVASP-91972,0.0207,0.0207,8
JVASP-69057,0.582,0.582,4
JVASP-66686,0.2388,0.2388,3
JVASP-69259,1.026,1.026,4
JVASP-63299,0.0095,0.0095,9
JVASP-66180,0.3335,0.3335,3
JVASP-90790,0.0,0.0,8
JVASP-66857,0.4163,0.4163,3
JVASP-69135,0.7638,0.7638,4
JVASP-66590,1.5043,1.5043,6
JVASP-68938,1.205,1.205,4
JVASP-66391,0.8036,0.8036,3
JVASP-62170,0.0,0.0,29
JVASP-65575,1.0745,1.0745,4
JVASP-65321,0.5644,0.5644,4
JVASP-66759,0.3094,0.3094,3
JVASP-90143,0.1013,0.1013,9
JVASP-91816,0.0621,0.0621,8
JVASP-65689,0.6633,0.6633,4
JVASP-61075,0.004,0.004,30
JVASP-66083,1.307,1.307,6
JVASP-69341,0.4713,0.4713,4
JVASP-63872,0.0,0.0,4
JVASP-3888,0.0,0.0,9
JVASP-90738,0.1375,0.1375,8
JVASP-61626,0.0,0.0,64
JVASP-91921,0.0311,0.0311,8
JVASP-66658,1.1124,1.1124,6
JVASP-50338,0.0161,0.0161,16
JVASP-62388,0.0058,0.0058,3
JVASP-66273,1.158,1.158,6
JVASP-66355,1.8252,1.8252,6
JVASP-66591,1.48,1.48,3
JVASP-66627,1.5516,1.5516,4
JVASP-66507,1.3498,1.3498,6
JVASP-61821,0.0105,0.0105,12
JVASP-66392,0.9144,0.9144,3
JVASP-85687,0.0,0.0,15
JVASP-66118,1.3715,1.3715,6
JVASP-90203,0.0,0.0,9
JVASP-65609,0.0117,0.0117,4
JVASP-65721,0.0239,0.0239,4
JVASP-68939,0.1051,0.1051,4
JVASP-66687,1.0464,1.0464,6
JVASP-63210,0.1922,0.1922,8
JVASP-66158,1.1052,1.1052,6
JVASP-63111,0.0332,0.0332,9
JVASP-14632,0.0,0.0,3
JVASP-42335,0.1078,0.1078,24
JVASP-66435,1.12,1.12,6
JVASP-69175,0.0301,0.0301,4
JVASP-69295,0.2496,0.2496,4
JVASP-66473,1.7194,1.7194,6
JVASP-47999,0.0529,0.0529,20
JVASP-66231,1.6585,1.6585,6
JVASP-61405,0.0015,0.0015,44
JVASP-65423,0.7651,0.7651,4
JVASP-86302,0.0,0.0,10
JVASP-91872,0.2764,0.2764,8
JVASP-66858,0.5217,0.5217,3
JVASP-43389,0.0818,0.0818,20
JVASP-85410,0.0668,0.0668,12
JVASP-65322,0.7294,0.7294,4
JVASP-66550,1.5424,1.5424,6
JVASP-66159,0.7772,0.7772,3
JVASP-69024,0.4212,0.4212,4
JVASP-63758,0.0,0.0,8
JVASP-66356,1.2778,1.2778,6
JVASP-50465,0.0862,0.0862,12
JVASP-86637,0.0079,0.0079,18
JVASP-61084,0.0,0.0,10
JVASP-63457,0.0004,0.0004,6
JVASP-66688,0.4805,0.4805,3
JVASP-66628,0.4125,0.4125,3
JVASP-49843,0.0374,0.0374,4
JVASP-14658,0.0,0.0,2
JVASP-91771,0.0,0.0,8
JVASP-66659,0.5197,0.5197,3
JVASP-69224,0.2953,0.2953,4
JVASP-90663,0.0167,0.0167,8
JVASP-66508,1.3675,1.3675,6
JVASP-66119,0.5207,0.5207,3
JVASP-62958,0.0,0.0,24
JVASP-62814,0.0081,0.0081,21
JVASP-63302,0.0064,0.0064,18
JVASP-62175,0.0035,0.0035,15
JVASP-66313,1.419,1.419,4
JVASP-66593,1.0339,1.0339,6
JVASP-28371,0.0353,0.0353,3
JVASP-42571,0.0,0.0,18
JVASP-85957,0.1339,0.1339,13
JVASP-66436,1.3539,1.3539,6
JVASP-66182,0.5351,0.5351,3
JVASP-66084,0.8836,0.8836,3
JVASP-65424,0.8968,0.8968,4
JVASP-62546,0.0105,0.0105,28
JVASP-65760,0.7675,0.7675,6
JVASP-69177,0.2496,0.2496,4
JVASP-15187,0.0,0.0,5
JVASP-63112,0.0001,0.0001,8
JVASP-69025,0.6878,0.6878,4
JVASP-3192,0.0,0.0,8
JVASP-65722,0.0945,0.0945,4
JVASP-48882,0.0718,0.0718,16
JVASP-65647,0.4114,0.4114,4
JVASP-63216,0.0,0.0,8
JVASP-89103,0.0,0.0,28
JVASP-66594,1.5581,1.5581,3
JVASP-90497,0.0,0.0,8
JVASP-65576,0.5901,0.5901,4
JVASP-66160,0.9176,0.9176,6
JVASP-66629,1.8739,1.8739,6
JVASP-66551,1.7393,1.7393,6
JVASP-69136,0.0453,0.0453,4
JVASP-66085,1.4239,1.4239,3
JVASP-69260,0.3201,0.3201,4
JVASP-48692,0.0152,0.0152,12
JVASP-66660,1.7615,1.7615,6
JVASP-66763,0.7382,0.7382,3
JVASP-68982,0.3799,0.3799,4
JVASP-60808,0.0,0.0,12
JVASP-66120,1.4193,1.4193,6
JVASP-12083,0.0,0.0,3
JVASP-4840,0.0788,0.0788,5
JVASP-86702,0.0257,0.0257,6
JVASP-69225,0.2032,0.2032,4
JVASP-66315,1.1072,1.1072,6
JVASP-69058,1.2815,1.2815,4
JVASP-69101,1.4853,1.4853,4
JVASP-65690,0.8971,0.8971,6
JVASP-63760,0.0064,0.0064,6
JVASP-85612,0.006,0.006,16
JVASP-86074,0.1504,0.1504,5
JVASP-69342,0.2097,0.2097,4
JVASP-65611,0.6436,0.6436,4
JVASP-66232,0.6679,0.6679,3
JVASP-66161,1.5427,1.5427,6
JVASP-69026,0.0,0.0,4
JVASP-68940,0.1628,0.1628,4
JVASP-65724,0.6294,0.6294,4
JVASP-52574,0.1293,0.1293,10
JVASP-88757,0.0454,0.0454,13
JVASP-66552,1.503,1.503,6
JVASP-88664,0.0,0.0,24
JVASP-65761,0.7284,0.7284,4
JVASP-66595,1.3479,1.3479,6
JVASP-86409,0.0001,0.0001,12
JVASP-66086,1.6983,1.6983,6
JVASP-61835,0.0,0.0,16
JVASP-86177,0.0002,0.0002,7
JVASP-52789,0.0266,0.0266,24
JVASP-66630,1.3118,1.3118,6
JVASP-62815,0.1381,0.1381,13
JVASP-86478,0.0,0.0,6
JVASP-66274,1.0351,1.0351,6
JVASP-22674,0.0,0.0,9
JVASP-48179,0.0,0.0,14
JVASP-62389,0.0,0.0,28
JVASP-87964,0.5733,0.5733,16
JVASP-66357,0.2668,0.2668,3
JVASP-62965,0.0423,0.0423,16
JVASP-66316,1.3039,1.3039,6
JVASP-62652,0.0,0.0,18
JVASP-42838,0.0093,0.0093,18
JVASP-69059,0.5355,0.5355,6
JVASP-91680,0.0,0.0,8
JVASP-22595,0.1883,0.1883,8
JVASP-14706,0.0,0.0,1
JVASP-87005,0.0,0.0,8
JVASP-69343,0.2083,0.2083,4
JVASP-90407,0.0219,0.0219,9
JVASP-91584,0.0575,0.0575,8
JVASP-90277,0.0558,0.0558,9
JVASP-42750,0.126,0.126,28
JVASP-91542,0.0,0.0,8
JVASP-69261,0.6405,0.6405,4
JVASP-66087,1.2691,1.2691,3
JVASP-66596,0.5912,0.5912,3
JVASP-66764,0.2977,0.2977,4
JVASP-66509,1.5206,1.5206,3
JVASP-66437,0.7639,0.7639,3
JVASP-63220,0.0,0.0,6
JVASP-62177,0.5574,0.5574,28
JVASP-1702,0.0,0.0,2
JVASP-66183,1.3212,1.3212,3
JVASP-65762,0.6127,0.6127,4
JVASP-66393,1.3026,1.3026,6
JVASP-63114,0.0,0.0,22
JVASP-66553,0.8297,0.8297,6
JVASP-69296,0.5762,0.5762,4
JVASP-66275,0.5249,0.5249,3
JVASP-69027,0.5686,0.5686,6
JVASP-66474,0.8999,0.8999,6
JVASP-66359,1.4819,1.4819,6
JVASP-90883,0.0,0.0,8
JVASP-87317,0.0,0.0,76
JVASP-69060,1.1168,1.1168,4
JVASP-86530,0.0201,0.0201,8
JVASP-66318,1.3361,1.3361,6
JVASP-61852,0.0434,0.0434,5
JVASP-66631,1.516,1.516,6
JVASP-65612,0.9034,0.9034,4
JVASP-88059,0.0,0.0,27
JVASP-90069,0.0,0.0,9
JVASP-65691,1.3453,1.3453,4
JVASP-3495,0.006,0.006,8
JVASP-42255,0.1789,0.1789,28
JVASP-88239,0.0,0.0,54
JVASP-61086,0.0,0.0,36
JVASP-66597,1.5207,1.5207,6
JVASP-69344,1.2381,1.2381,4
JVASP-65330,0.397,0.397,4
JVASP-66088,0.9107,0.9107,6
JVASP-63304,0.0001,0.0001,11
JVASP-66394,1.0114,1.0114,3
JVASP-22706,0.0266,0.0266,8
JVASP-86759,0.0,0.0,11
JVASP-62820,0.0241,0.0241,6
JVASP-86328,0.0,0.0,6
JVASP-53563,0.0718,0.0718,10
JVASP-66510,0.9442,0.9442,6
JVASP-66661,0.8101,0.8101,3
JVASP-329,0.3154,0.3154,4
JVASP-69297,0.1028,0.1028,4
JVASP-66554,1.2654,1.2654,6
JVASP-66121,1.4084,1.4084,3
JVASP-89932,0.081,0.081,9
JVASP-66438,1.6039,1.6039,6
JVASP-66184,1.3935,1.3935,6
JVASP-86878,0.1151,0.1151,5
JVASP-18439,0.0,0.0,4
JVASP-69138,0.2893,0.2893,4
JVASP-68984,1.1145,1.1145,4
JVASP-63601,0.0068,0.0068,22
JVASP-61629,0.0,0.0,9
JVASP-66278,1.0533,1.0533,6
JVASP-89402,0.0,0.0,36
JVASP-69178,1.0125,1.0125,4
JVASP-88430,0.0,0.0,14
JVASP-65577,0.7802,0.7802,4
JVASP-43803,0.1117,0.1117,12
JVASP-63762,0.0,0.0,28
JVASP-69226,1.2124,1.2124,4
JVASP-66766,0.6213,0.6213,3
JVASP-86808,0.2979,0.2979,16
JVASP-69029,0.1457,0.1457,4
JVASP-66599,2.0293,2.0293,3
JVASP-48419,0.0012,0.0012,18
JVASP-66662,0.4938,0.4938,3
JVASP-52479,0.0554,0.0554,16
JVASP-86123,0.0,0.0,7
JVASP-65425,1.1354,1.1354,4
JVASP-90836,0.0,0.0,8
JVASP-66162,0.392,0.392,3
JVASP-48236,0.1015,0.1015,22
JVASP-66233,0.6373,0.6373,3
JVASP-1849,0.0296,0.0296,4
JVASP-66123,1.0201,1.0201,3
JVASP-43556,0.1083,0.1083,14
JVASP-66319,1.0165,1.0165,6
JVASP-85897,0.0,0.0,5
JVASP-87076,0.0674,0.0674,16
JVASP-66860,0.1101,0.1101,3
JVASP-91922,0.1708,0.1708,8
JVASP-15004,0.205,0.205,2
JVASP-63225,0.1625,0.1625,10
JVASP-65763,0.1721,0.1721,4
JVASP-66632,1.5598,1.5598,6
JVASP-65613,1.4172,1.4172,6
JVASP-66089,1.1218,1.1218,6
JVASP-43972,0.0995,0.0995,22
JVASP-66689,0.4495,0.4495,3
JVASP-66187,1.1041,1.1041,4
JVASP-66555,1.062,1.062,6
JVASP-65648,1.5147,1.5147,6
JVASP-69102,0.5552,0.5552,4
JVASP-66439,0.9586,0.9586,6
JVASP-69061,0.2278,0.2278,4
JVASP-69346,0.2267,0.2267,4
JVASP-65579,0.7801,0.7801,4
JVASP-90204,0.0,0.0,9
JVASP-3891,0.0,0.0,6
JVASP-66279,1.2857,1.2857,6
JVASP-66511,1.0999,1.0999,6
JVASP-66360,1.3522,1.3522,3
JVASP-91632,0.0194,0.0194,8
JVASP-85745,0.0,0.0,10
JVASP-66475,0.4256,0.4256,3
JVASP-69179,0.2862,0.2862,4
JVASP-66769,0.1811,0.1811,3
JVASP-48953,0.0574,0.0574,19
JVASP-69298,0.255,0.255,4
JVASP-44532,0.0741,0.0741,14
JVASP-48336,0.2844,0.2844,8
JVASP-69262,0.5009,0.5009,4
JVASP-87858,0.0552,0.0552,80
JVASP-42952,0.2184,0.2184,16
JVASP-61862,0.0,0.0,36
JVASP-69139,0.7745,0.7745,6
JVASP-5269,0.0,0.0,12
JVASP-92174,0.0064,0.0064,8
JVASP-88946,0.0124,0.0124,8
JVASP-66124,0.5977,0.5977,3
JVASP-68941,1.4599,1.4599,4
JVASP-66556,0.3178,0.3178,4
JVASP-66395,1.602,1.602,3
JVASP-66633,1.3457,1.3457,3
JVASP-90025,0.0238,0.0238,9
JVASP-66188,0.8604,0.8604,6
JVASP-66320,1.091,1.091,6
JVASP-66600,0.5491,0.5491,3
JVASP-14659,0.0,0.0,2
JVASP-69103,0.12,0.12,4
JVASP-66281,1.6959,1.6959,6
JVASP-85333,0.0,0.0,14
JVASP-63117,0.0,0.0,28
JVASP-66476,0.534,0.534,3
JVASP-66234,1.4019,1.4019,6
JVASP-61631,0.0001,0.0001,9
JVASP-66663,1.304,1.304,6
JVASP-66163,0.9397,0.9397,6
JVASP-65764,0.1995,0.1995,4
JVASP-50339,0.0,0.0,14
JVASP-43652,0.0425,0.0425,14
JVASP-66512,0.6241,0.6241,3
JVASP-63606,0.1202,0.1202,10
JVASP-14166,0.0,0.0,9
JVASP-60812,0.0,0.0,42
JVASP-65692,1.0116,1.0116,4
JVASP-48693,0.0585,0.0585,14
JVASP-69263,0.2084,0.2084,4
JVASP-52218,0.0352,0.0352,21
JVASP-66602,2.1596,2.1596,3
JVASP-86248,0.0003,0.0003,12
JVASP-66397,0.4988,0.4988,3
JVASP-66691,0.5298,0.5298,4
JVASP-69300,0.1483,0.1483,4
JVASP-66125,1.5063,1.5063,6
JVASP-68986,0.3165,0.3165,4
JVASP-66557,0.8645,0.8645,6
JVASP-69104,0.5824,0.5824,4
JVASP-66191,0.6183,0.6183,4
JVASP-65332,0.6925,0.6925,4
JVASP-66634,1.9509,1.9509,3
JVASP-66283,1.166,1.166,6
JVASP-69141,0.8931,0.8931,4
JVASP-62548,0.0,0.0,10
JVASP-50466,0.0772,0.0772,20
JVASP-66664,1.5958,1.5958,3
JVASP-48884,0.1122,0.1122,20
JVASP-69030,0.4084,0.4084,4
JVASP-66164,1.1606,1.1606,3
JVASP-42576,0.1782,0.1782,17
JVASP-90665,0.0062,0.0062,8
JVASP-65725,1.9315,1.9315,4
JVASP-63765,0.0,0.0,5
JVASP-66477,1.3168,1.3168,6
JVASP-15643,0.0,0.0,5
JVASP-86936,0.0,0.0,17
JVASP-66515,1.0514,1.0514,6
JVASP-61884,0.0,0.0,12
JVASP-86303,0.0918,0.0918,10
JVASP-68942,0.1406,0.1406,4
JVASP-90410,0.0,0.0,9
JVASP-91723,0.0,0.0,8
JVASP-69227,1.1151,1.1151,4
JVASP-66362,0.7216,0.7216,3
JVASP-63459,0.0,0.0,28
JVASP-63125,0.0,0.0,6
JVASP-92227,0.0164,0.0164,8
JVASP-65693,0.945,0.945,4
JVASP-66603,1.8184,1.8184,6
JVASP-91873,0.0687,0.0687,8
JVASP-66441,2.2704,2.2704,3
JVASP-16221,0.0292,0.0292,5
JVASP-66235,0.9089,0.9089,6
JVASP-65765,0.5623,0.5623,4
JVASP-65649,0.08,0.08,4
JVASP-85958,0.0978,0.0978,14
JVASP-15391,0.0659,0.0659,5
JVASP-66558,1.6269,1.6269,6
JVASP-85614,0.0,0.0,10
JVASP-66398,1.8191,1.8191,6
JVASP-3408,0.0,0.0,7
JVASP-66192,1.5398,1.5398,6
JVASP-62390,0.0033,0.0033,6
JVASP-66284,0.8213,0.8213,3
JVASP-63878,0.0047,0.0047,15
JVASP-69264,0.5429,0.5429,4
JVASP-65614,0.0495,0.0495,4
